depth,rhofirn
0.06251641,323.0337
0.14930804,900.0
0.23609966,900.0
0.3228913,900.0
0.4096829,900.0
0.49647453,900.0
0.58326614,900.0
0.6700578,900.0
0.7568494,900.0
0.84364104,900.0
0.9304327,900.0
1.0172243,900.0
1.104016,900.0
1.1908075,900.0
1.2775991,900.0
1.3643907,900.0
1.4511824,900.0
1.537974,900.0
1.6247656,900.0
1.7115573,900.0
1.7983489,900.0
1.8851405,900.0
1.9719322,900.0
2.0587237,900.0
2.1455154,900.0
2.232307,900.0
2.3190987,900.0
2.4058902,900.0
2.470984,900.0
2.5360777,900.0
2.6011715,900.0
2.666265,900.0
2.7530568,900.0
2.8398483,900.0
2.92664,900.0
3.0134315,900.0
3.1002233,900.0
3.1870148,900.0
3.2738066,900.0
3.360598,900.0
3.4473898,900.0
3.5341814,900.0
3.6209729,900.0
3.7077646,900.0
3.7945561,900.0
3.881348,900.0
3.9681394,900.0
4.054931,900.0
4.1417227,900.0
4.228514,900.0
4.315306,900.0
4.4020977,900.0
4.488889,900.0
4.5756807,900.0
4.6624722,900.0
4.7492642,900.0
4.8360558,900.0
4.9228473,900.0
5.009639,900.0
5.096431,900.0
5.1832223,900.0
5.270014,900.0
5.3568053,900.0
5.443597,900.0
5.530389,900.0
5.6171803,900.0
5.703972,900.0
5.7907634,900.0
5.964347,900.0
6.13793,900.0
6.3115134,900.0
6.4850965,900.0
6.65868,900.0
6.832263,900.0
7.1794295,900.0
7.526596,900.0
7.8737626,900.0
8.220929,900.0
8.568095,900.0
9.262428,900.0
9.956761,900.0
10.651094,900.0
11.3454275,900.0
12.039761,900.0
12.734094,900.0
13.428427,900.0
14.817092,900.0
16.20576,900.0
17.594425,900.0
18.98309,900.0
20.371756,900.0
23.149088,900.0
25.92642,900.0
28.703753,900.0
31.481085,900.0
34.258415,900.0
37.035748,900.0
39.81308,900.0
42.590412,900.0
45.367744,900.0
