depth,snowc
0.29403338,0.09110021
0.4463634,0.050162364
0.59644294,0.05021913
0.7443628,0.050150212
0.8905871,0.050100565
1.0359914,0.050275017
1.1798027,0.050156236
1.321922,0.050013438
1.8295653,0.16931883
1.962572,0.050156012
2.093783,0.050006736
2.223921,0.050059196
2.3531535,0.05012394
2.481103,0.05000242
2.6082573,0.05004142
2.7346394,0.050072342
2.8605647,0.050228428
3.0562494,0.05822277
3.1786833,0.05014271
3.2999396,0.050032012
3.4203136,0.050008945
3.540016,0.050041147
3.6590743,0.05006133
3.777361,0.050013576
3.8953166,0.050152
4.185291,0.119013175
4.3003016,0.050054863
4.4149766,0.050189894
4.5288396,0.05009321
4.6419477,0.050003033
4.7564564,0.050858214
4.8686366,0.050048634
4.9802923,0.050032347
5.454864,0.18598777
5.997057,0.25140986
6.174171,0.07999852
7.3547797,0.5655715
7.5488586,0.08106723
7.9554796,0.20028673
8.273459,0.15229166
8.373666,0.05009031
8.473788,0.05016722
8.57355,0.050100338
8.672894,0.050000675
8.772032,0.050007872
8.944901,0.086688206
9.043468,0.050031472
9.142776,0.050517276
9.241448,0.050300404
9.339359,0.050013363
9.438084,0.050528817
9.536149,0.05028991
9.778311,0.1219187
10.625304,0.4403666
10.769404,0.04417852
10.867091,0.050123226
10.96277,0.0504387
11.057648,0.050097775
11.152194,0.05000384
11.24661,0.050012965
11.341093,0.050126355
11.435223,0.0500145
11.530963,0.050947636
11.711149,0.09109172
11.8049755,0.050161228
11.898763,0.050217588
11.992282,0.05014961
12.085572,0.05009941
12.179053,0.050274443
12.272181,0.05015474
12.364913,0.050012227
12.721713,0.16930817
12.814039,0.050155427
12.905967,0.05000601
13.089773,0.10018198
13.272859,0.10004269
13.455959,0.10029805
13.613643,0.05821327
20.458712,3.8871644
26.867424,3.6869423
30.52548,2.2194116
31.885315,0.865552
33.510788,1.0425975
34.890896,0.8924048
36.191875,0.8454537
57.782074,14.712903
61.38591,2.5618093
68.07943,4.87584
71.79259,2.71344
75.77276,2.91504
80.03693,3.13008
84.3482,3.35856
88.96631,3.60048
93.68799,3.85584
98.7361,4.12464
104.126755,4.40688
109.63042,4.70256
115.41985,5.01168
118.45307,2.62596
121.58119,2.70828
