depth,T_ice
0.13016151,-3.1603394
0.19586065,-1.0327759
0.27617693,-0.929718
0.3564932,-1.1722107
0.43680948,-1.5371704
0.5171257,-1.9293213
0.59744203,-2.3103638
0.6777583,-2.6696472
0.7580746,-3.008789
0.8383908,-3.3330383
0.91870713,-3.6475525
0.9990234,-3.9558105
1.0793396,-4.259613
1.1596559,-4.5594177
1.2399722,-4.8547974
1.3202885,-5.1448975
1.4006047,-5.428711
1.460842,-5.670746
1.5210792,-5.8737793
1.5813164,-6.0721436
1.6415535,-6.2655945
1.7218698,-6.4854126
1.8021861,-6.727478
1.8825024,-6.960327
1.9628186,-7.18396
2.043135,-7.398529
2.1234512,-7.6041565
2.2037675,-7.801056
2.2840838,-7.9894714
2.3670247,-8.172546
2.4499655,-8.350037
2.5329063,-8.519257
2.615847,-8.68045
2.698788,-8.833862
2.781729,-8.979797
2.8646698,-9.118439
2.9476106,-9.2500305
3.0305514,-9.374817
3.1134923,-9.49295
3.196433,-9.604675
3.279374,-9.710175
3.362315,-9.809631
3.4452558,-9.903259
3.5281966,-9.99118
3.6111374,-10.073608
3.6940782,-10.150726
3.777019,-10.222626
3.85996,-10.289551
3.942901,-10.351593
4.0258417,-10.408966
4.1087823,-10.461792
4.1917233,-10.510193
4.2746644,-10.554352
4.357605,-10.594421
4.440546,-10.630524
4.5234866,-10.662781
4.6064277,-10.691376
4.6893687,-10.7164
4.7723093,-10.738037
4.8552504,-10.756348
4.938191,-10.771515
5.0238147,-10.783844
5.1094384,-10.793274
5.195062,-10.799713
5.280686,-10.803314
5.4519334,-10.804626
5.623181,-10.796234
5.794429,-10.778656
5.9656763,-10.752716
6.136924,-10.719269
6.3081713,-10.679108
6.650666,-10.609863
6.993161,-10.497589
7.335656,-10.370056
7.678151,-10.231323
8.031611,-10.082367
8.385071,-9.92569
9.09199,-9.68634
9.798911,-9.367523
10.505831,-9.058746
11.2351465,-8.761536
11.964463,-8.481415
12.693779,-8.225159
13.423096,-7.9909363
14.927454,-7.658905
16.431812,-7.2652283
17.820478,-6.954254
19.209145,-6.706238
20.59781,-6.4871826
21.986477,-6.300354
24.76381,-6.01709
27.54114,-5.679718
30.318472,-5.3893433
33.095806,-5.1371765
35.873135,-4.9173584
38.650467,-4.724701
41.4278,-4.554138
44.20513,-4.400879
46.982464,-4.2603455
49.759796,-4.128174
