depth,snic
0.10888084,0.09687743
0.19567247,0.078125
0.2824641,0.078125
0.36925572,0.078125
0.45604733,0.078125
0.54283893,0.078125
0.62963057,0.078125
0.7164222,0.078125
0.80321383,0.078125
0.89000547,0.078125
0.9767971,0.078125
1.0635887,0.078125
1.1503804,0.078125
1.2371719,0.078125
1.3239635,0.078125
1.4107552,0.078125
1.4975468,0.078125
1.5843384,0.078125
1.6711301,0.078125
1.7579217,0.078125
1.8447133,0.078125
1.931505,0.078125
2.0182965,0.078125
2.1050882,0.078125
2.1918797,0.078125
2.2786715,0.078125
2.365463,0.078125
2.4522548,0.078125
2.5390463,0.078125
2.6258378,0.078125
2.7126296,0.078125
2.799421,0.078125
2.8862128,0.078125
2.9730043,0.078125
3.059796,0.078125
3.1465876,0.078125
3.2333794,0.078125
3.3201709,0.078125
3.4069626,0.078125
3.4937541,0.078125
3.5805457,0.078125
3.6673374,0.078125
3.754129,0.078125
3.8409207,0.078125
3.9277122,0.078125
4.014504,0.078125
4.1012955,0.078125
4.188087,0.078125
4.274879,0.078125
4.3616705,0.078125
4.448462,0.078125
4.5352535,0.078125
4.622045,0.078125
4.708837,0.078125
4.7956285,0.078125
4.88242,0.078125
4.9692116,0.078125
5.0560036,0.078125
5.142795,0.078125
5.2295866,0.078125
5.316378,0.078125
5.4031696,0.078125
5.4899616,0.078125
5.576753,0.078125
5.750336,0.15625
5.9239197,0.15625
6.0975027,0.15625
6.271086,0.15625
6.4446692,0.15625
6.6182528,0.15625
6.9654193,0.3125
7.3125854,0.3125
7.659752,0.3125
8.006919,0.3125
8.354085,0.3125
8.701252,0.3125
9.395584,0.625
10.089917,0.625
10.78425,0.625
11.478583,0.625
12.172916,0.625
12.8672495,0.625
13.908749,0.9375
14.950249,0.9375
15.991748,0.9375
17.033247,0.9375
18.421913,1.25
20.504911,1.875
22.587912,1.875
25.365244,2.5
28.142574,2.5
30.919907,2.5
33.69724,2.5
36.47457,2.5
39.251904,2.5
42.029236,2.5
44.80657,2.5
47.5839,2.5
50.36123,2.5
53.13856,2.5
