depth,T_ice
0.15883744,-24.433594
0.3155138,-20.428421
0.4701044,-19.849289
0.6226776,-19.947433
0.7727854,-20.236023
0.9206837,-20.602692
1.0667717,-21.00853
1.2096761,-21.436386
1.3505127,-21.87616
1.48901,-22.320404
1.6253725,-22.761353
1.759773,-23.19522
1.8923928,-23.619675
2.023386,-24.033386
2.1529057,-24.435226
2.2808127,-24.823624
2.508163,-25.340652
2.6321993,-25.82994
2.7550385,-26.157715
2.8767433,-26.468018
3.1170053,-26.901398
3.2364278,-27.291641
3.3542886,-27.53125
3.4711728,-27.752716
3.587193,-27.957169
3.7024114,-28.145279
3.816887,-28.317657
3.9308743,-28.475128
4.0439095,-28.618118
4.1562505,-28.747238
4.2681546,-28.86345
4.379278,-28.967392
4.489856,-29.059708
4.7075844,-29.180267
4.816349,-29.273056
8.544375,-30.085144
8.639677,-29.602707
8.734786,-29.580719
8.829687,-29.558472
8.924297,-29.536026
9.019289,-29.513367
9.113514,-29.490555
9.207456,-29.467743
9.301172,-29.444885
9.394699,-29.422012
9.488009,-29.39914
9.580949,-29.376358
9.673365,-29.353806
9.76514,-29.331589
9.855949,-29.30989
9.946615,-29.288559
10.037139,-29.267319
10.216681,-29.236069
10.307311,-29.20488
10.397795,-29.183807
10.488134,-29.162903
10.578332,-29.142166
10.66539,-29.122574
11.019541,-29.074448
11.109589,-29.02649
11.467454,-28.977676
11.556715,-28.930511
11.645698,-28.911972
12.168493,-28.85257
12.8025055,-28.745163
12.9637985,-28.675415
13.743301,-28.597168
13.978043,-28.519714
15.082414,-28.421906
16.112076,-28.283829
17.339056,-28.152359
17.795263,-28.063416
18.262562,-28.017883
18.753714,-27.97374
19.256224,-27.93097
19.811176,-27.886215
20.371178,-27.84079
20.981865,-27.795227
21.613472,-27.748276
22.212801,-27.708511
22.89588,-27.669952
23.624277,-27.626572
24.37696,-27.584274
25.1697,-27.544067
25.97544,-27.507385
26.770943,-27.477463
27.65772,-27.449951
28.578953,-27.424164
29.537495,-27.403427
30.502956,-27.389267
31.51164,-27.381943
32.549393,-27.382126
33.54822,-27.390457
40.744423,-27.456589
44.906963,-27.780365
49.069138,-28.119766
57.15688,-28.747467
64.400475,-29.79773
72.413376,-30.971481
76.75266,-31.989868
