depth,density_bulk
0.18181507,322.97876
0.4380868,359.46133
0.58764195,334.63928
0.7350639,339.26068
0.8809802,342.88672
1.0256122,345.86768
1.1690648,348.51733
1.3114681,351.07422
1.4534082,353.70624
1.595331,356.66354
2.0060148,449.2953
2.149733,425.70337
2.284777,402.10992
2.4137974,388.12845
2.5420532,391.10406
2.6692564,393.8627
2.7957718,396.4524
2.921207,398.92526
3.0458128,401.33664
3.1699517,403.8113
3.3837771,514.1288
3.504622,414.0272
3.624557,416.8686
3.743909,419.5285
3.8624644,422.00125
3.9803004,424.29715
4.0975313,426.47482
4.2143745,428.56552
4.3305197,430.59723
4.7195053,452.3873
4.8330026,441.25653
4.9457464,443.4516
5.058033,445.50153
5.169903,447.4277
5.2816725,449.26166
5.3927393,451.02847
5.5035844,452.73532
5.6149163,454.395
5.724553,456.0324
5.8339334,457.659
6.16711,534.6542
6.2745748,465.76666
6.381835,467.4181
6.4885864,468.98065
6.595583,470.47864
6.7017484,471.92053
6.8078594,473.31427
6.9132066,474.66922
7.034452,493.4112
7.3320937,482.2281
7.4358816,481.67395
7.5402617,483.07382
7.644262,484.43207
7.7476215,485.73593
7.8508186,486.99304
7.9533176,488.2096
8.055897,489.39313
8.157942,490.5556
8.259762,491.6966
8.361361,492.82227
8.652337,536.4937
8.752856,497.6985
8.853696,498.82675
8.954522,499.91818
9.054713,500.98013
9.400792,539.2215
9.4995775,506.1179
9.598308,507.15616
9.697028,508.15936
9.795255,509.13104
9.893273,510.07556
9.991218,510.9986
10.088934,511.90787
10.186425,512.8115
10.284306,513.7234
10.5264635,528.5994
10.623214,517.092
10.7200985,517.99054
10.816457,518.8606
25.240005,585.2583
33.783302,616.44366
35.085503,654.73004
36.02166,640.8158
37.792667,644.7442
44.197586,657.42395
66.675896,687.987
73.38228,726.92786
77.10299,729.1633
81.091675,730.7095
85.36557,732.2546
89.85799,747.4865
94.47786,779.2208
98.13683,803.88245
101.7949,804.0837
107.01398,816.88727
112.585175,817.1145
118.26882,854.1453
121.24806,854.2142
124.28211,865.35913
127.41114,865.39343
