depth,T_ice
0.1573212,-16.845703
0.3110044,-15.169312
0.4624292,-15.096252
0.61227226,-15.104309
0.76071715,-15.178223
0.90813917,-15.375336
1.0537851,-15.684906
1.3562301,-16.26178
1.503339,-16.957367
1.6414144,-17.411331
1.7784246,-17.856888
1.9131674,-18.289154
2.0465584,-18.704391
2.178798,-19.102203
2.3675835,-19.55568
2.4969544,-19.97705
2.6248398,-20.302155
2.7512646,-20.605698
2.876654,-20.889023
3.0015779,-21.153854
3.1252103,-21.40039
3.280305,-21.658066
3.4021513,-21.892456
3.5225952,-22.082
3.6420913,-22.255524
3.760882,-22.414597
3.8792336,-22.56044
3.9965074,-22.69365
4.1131,-22.814926
4.22929,-22.925354
4.345242,-23.025803
4.460305,-23.116623
4.574391,-23.198196
4.6880536,-23.271317
4.801067,-23.336685
4.9136195,-23.394836
5.025479,-23.44629
5.137334,-23.491623
5.2602086,-23.533234
5.3705444,-23.568588
5.480341,-23.597244
5.5903354,-23.621445
5.699403,-23.641464
5.807956,-23.657578
5.9162626,-23.670166
6.023919,-23.67949
6.1311984,-23.685837
6.292153,-23.69014
6.398743,-23.689789
6.5052357,-23.687302
6.6112766,-23.6828
6.7166624,-23.676483
6.821575,-23.668533
6.9265504,-23.659088
7.030994,-23.648285
7.135166,-23.636292
7.2388616,-23.623245
7.3421345,-23.609253
7.445119,-23.594421
7.5479283,-23.578857
7.6508327,-23.562592
7.772453,-23.54422
7.874299,-23.525238
7.975839,-23.507507
8.077385,-23.48944
8.178437,-23.471115
8.340224,-23.44722
10.307534,-23.256271
10.511333,-23.097412
10.610974,-23.077576
17.860998,-22.63124
18.04537,-22.315277
21.171064,-22.19104
21.25456,-22.075912
21.337994,-22.070099
21.421314,-22.0643
21.546295,-22.057251
23.050852,-22.001785
23.197144,-21.947006
23.60713,-21.92891
23.771212,-21.91037
27.459417,-21.791855
31.096684,-21.589844
31.527288,-21.49289
32.448463,-21.462814
32.937946,-21.433533
33.467743,-21.412933
34.012424,-21.391861
34.597347,-21.37053
35.206875,-21.348618
35.801224,-21.329025
38.668434,-21.273727
42.91263,-21.192535
47.15635,-21.155563
54.054913,-21.182999
62.349716,-21.375366
70.00473,-21.737183
77.657745,-22.199509
85.6636,-22.751312
89.9996,-23.209412
