depth,density_bulk
0.2270357,565.4446
0.34681797,743.5713
0.4665953,743.60223
0.68755114,746.4464
0.97980183,752.89465
1.293795,781.33276
1.6076916,784.29474
2.022636,810.4679
2.3499506,834.13873
2.5675862,804.1864
2.7166672,762.6181
2.923714,795.6975
3.1439636,803.76294
3.3166292,822.228
3.521852,850.3337
3.714402,848.0723
3.8413112,843.51965
3.951201,835.30145
4.146997,828.38556
4.591757,821.19635
4.7460704,843.5069
4.877918,833.8957
5.162838,836.50836
5.273261,818.1118
5.428763,826.0854
5.5038385,823.4587
5.6561856,818.65967
5.801106,816.31616
5.8696713,811.57086
5.9346786,806.7356
6.0597034,799.7141
6.122215,799.72174
6.249081,788.1051
6.439377,788.1219
6.502807,788.1353
6.6277432,817.2928
6.6990037,817.29834
6.778322,817.3027
6.866284,817.30743
6.9651556,803.5839
7.0740724,803.5919
7.1936913,803.60077
7.3246922,803.6105
7.474258,768.78436
7.632945,789.4378
7.805418,789.45544
7.989898,800.4035
8.189528,800.4198
8.390839,857.20233
8.612502,839.1235
8.850129,842.17035
9.106118,839.6411
9.372765,864.32715
9.658222,864.3331
9.951266,900.0
10.264057,900.0
10.597465,900.0
10.9523735,900.0
11.32969,900.0
11.730337,900.0
12.155259,900.0
12.605414,900.0
13.081785,900.0
13.585369,900.0
14.117184,900.0
14.678265,900.0
15.269666,900.0
15.892461,900.0
16.54774,900.0
17.236618,900.0
17.96022,900.0
18.719696,900.0
19.51621,900.0
20.35095,900.0
21.225119,900.0
22.139938,900.0
23.09665,900.0
25.280653,900.0
27.464657,900.0
29.788507,900.0
32.399822,900.0
35.20524,900.0
38.21969,900.0
41.458103,900.0
44.93541,900.0
48.666546,900.0
50.699444,900.0
52.73234,900.0
54.77183,900.0
56.950016,900.0
59.202854,900.0
61.53221,900.0
63.93996,900.0
66.42796,900.0
68.99808,900.0
71.65219,900.0
74.39215,900.0
77.219826,900.0
80.13709,900.0
83.14581,900.0
