depth,rhofirn
0.1573212,319.1044
0.3110044,325.29947
0.4624292,330.1731
0.61227226,333.90323
0.76071715,337.1067
0.90813917,340.11685
1.0537851,343.2677
1.3562301,350.52985
1.503339,358.7353
1.6414144,363.33673
1.7784246,367.57266
1.9131674,371.38788
2.0465584,374.8927
2.178798,378.22125
2.3675835,383.0885
2.4969544,388.33478
2.6248398,392.18307
2.7512646,395.61508
2.876654,398.73972
3.0015779,401.6941
3.1252103,404.60675
3.280305,408.1613
3.4021513,412.05847
3.5225952,415.39215
3.6420913,418.4349
3.760882,421.23703
3.8792336,423.8735
3.9965074,426.38126
4.1131,428.79184
4.22929,431.1388
4.345242,433.4444
4.460305,435.7889
4.574391,438.20422
4.6880536,440.5712
4.801067,442.80872
4.9136195,444.93237
5.025479,446.977
5.137334,448.99524
5.2602086,451.17154
5.3705444,453.3966
5.480341,455.4539
5.5903354,457.4105
5.699403,459.27155
5.807956,461.04614
5.9162626,462.75815
6.023919,464.4209
6.1311984,466.0385
6.292153,468.22635
6.398743,470.41034
6.5052357,472.0811
6.6112766,473.70505
6.7166624,475.25983
6.821575,476.75064
6.9265504,478.20135
7.030994,479.66727
7.135166,481.16663
7.2388616,482.6519
7.3421345,484.083
7.445119,485.4606
7.5479283,486.8027
7.6508327,488.13974
7.772453,489.64764
7.874299,491.15802
7.975839,492.49042
8.077385,493.77353
8.178437,495.02567
8.340224,496.6673
10.307534,508.97205
10.511333,520.74884
10.610974,522.3579
17.860998,553.4123
18.04537,580.2016
21.171064,590.1132
21.25456,599.295
21.337994,599.74536
21.421314,600.193
21.546295,600.7641
23.050852,605.08496
23.197144,609.3732
23.60713,610.7871
23.771212,612.23364
27.459417,626.7646
31.096684,635.5423
31.527288,645.73193
32.448463,657.20776
32.937946,671.2105
33.467743,654.29913
34.012424,670.74304
34.597347,657.7606
35.206875,664.17664
35.801224,715.96295
38.668434,671.032
42.91263,709.9623
47.15635,710.04126
54.054913,713.38153
62.349716,768.00836
70.00473,811.54034
77.657745,811.7522
85.6636,851.7528
89.9996,863.3975
