depth,dgrain
0.26202202,0.5392989
0.4111996,0.63272125
0.5575724,0.672199
0.7018871,0.733399
0.84508157,0.78911173
0.9872762,0.8429297
1.1290711,0.8517553
1.267935,0.86332434
1.5063338,0.90093684
1.9436222,0.96615106
2.0888445,1.051831
2.224135,1.066931
2.3574574,1.0839587
2.481422,1.076388
2.6039631,1.0894707
2.7264833,1.1117504
2.8478084,1.1165478
2.9682028,1.1298717
3.0876112,1.1426638
3.2067094,1.1599922
3.332185,1.1806747
3.468076,1.2914233
3.6033165,1.3472997
3.881156,1.3698215
4.001116,1.3929582
4.5874414,1.3914348
4.697745,1.4026655
4.805095,1.4101995
4.912202,1.4334174
5.019119,1.436779
5.126019,1.4403937
5.2323895,1.447345
5.338001,1.4515063
5.6828313,1.4770362
5.804417,1.5136956
6.3670726,1.5582559
6.5688367,1.5672804
6.7495446,1.5950283
6.8550367,1.6037818
6.955993,1.6120448
7.0562277,1.6141642
7.156186,1.6205677
7.2558107,1.6255898
7.3554063,1.6285375
7.4556246,1.6353557
7.554616,1.6419979
7.6534767,1.6464685
7.7529893,1.6486624
7.851347,1.6547807
7.949836,1.6619914
8.08755,1.6826539
8.226972,1.748958
8.346677,1.7431539
8.445502,1.7476463
8.808707,1.7632818
8.905049,1.7774016
9.000891,1.7859865
9.096457,1.8094687
9.191716,1.8209714
9.288067,1.8239038
9.383065,1.8281004
9.706478,1.8401573
9.802727,1.8734542
10.178458,1.8938209
10.442258,1.9147751
11.102133,1.9601364
11.468157,1.9830561
12.108969,2.017138
13.092353,2.065668
13.571769,2.1046977
14.405193,2.140595
15.633877,2.2170196
18.456728,2.304651
19.226154,2.3996909
23.057598,2.5188744
27.599638,2.7916222
32.124863,2.7916222
33.04159,3.164082
40.875793,3.3518488
46.064236,3.357872
50.509403,3.363816
54.115147,3.363816
58.381084,3.363816
62.341717,3.363816
65.69651,3.363816
69.04923,3.363816
72.41376,3.363816
77.842896,3.363816
81.79234,3.363816
85.78903,3.363816
89.13527,3.363816
92.48122,3.363816
97.295456,3.363816
102.39395,3.363816
105.117035,3.363816
107.83149,3.363816
110.74718,3.363816
113.57485,3.363816
116.54204,3.363816
119.61126,3.363816
