depth,rhofirn
0.25071424,325.90253
0.39945203,337.13873
0.545426,342.68472
0.6895469,347.1182
0.8327902,350.78857
0.974474,354.11746
1.1152143,357.3213
1.2539945,360.36343
1.493778,365.1128
1.9231832,380.7165
2.0694141,396.13464
2.203787,402.20978
2.3397503,403.85944
2.4630024,406.12384
2.5853586,408.92944
2.7073689,411.59732
2.8285487,414.17975
2.9486253,416.69714
3.0679605,419.1959
3.1876135,421.8074
3.4330158,429.60928
3.5679064,439.7708
3.7078712,445.61282
3.970502,451.96002
4.5462008,461.95108
4.66597,465.54636
4.7730246,467.13617
4.879959,468.67465
4.9869795,470.2027
5.0939665,471.72366
5.200188,473.23502
5.3055634,474.74323
5.535708,477.63492
5.660332,481.27353
5.783471,483.8029
6.009727,486.67477
6.118568,488.54828
6.2206607,489.87296
6.3225584,491.12704
6.5259843,493.0645
6.660418,495.50735
6.7699733,497.39368
6.8703413,498.78394
6.971794,500.04404
7.071653,501.2599
7.1726255,502.43744
7.2720513,503.5811
7.3711376,504.6883
7.4701695,505.77148
7.5693755,506.84088
7.668613,507.89893
7.7670007,508.94116
7.8651032,509.96582
8.109754,512.3613
8.235255,515.54407
8.365687,517.05615
8.733993,519.94214
9.307298,524.97656
9.620741,529.3875
10.091927,533.2442
10.35203,536.628
11.012759,540.8639
11.376064,545.1582
12.01479,549.6701
12.993789,556.2045
13.468796,561.6881
14.305014,566.93756
15.5200815,574.4792
18.22653,587.1912
19.09408,597.49774
22.909145,609.3762
24.113878,621.0011
25.146463,625.9063
26.465633,630.85065
27.77183,635.9105
28.597588,639.9028
30.500202,644.77277
32.852825,652.44135
36.852932,662.51447
40.982857,688.75397
45.11027,689.17303
48.799587,706.8516
54.082626,715.26373
58.51152,723.29144
62.800743,742.41144
68.84867,748.8504
72.213036,806.39435
77.64178,820.0152
81.591,820.9499
85.58761,870.05914
88.933784,849.6633
92.2794,849.80414
97.09339,856.6666
102.19158,864.262
104.91438,849.53156
107.62869,880.0389
110.543945,845.8836
113.37163,900.0
116.338585,884.92596
119.40752,882.3414
