depth,T_ice
0.26202202,-2.34375
0.4111996,-7.2555847
0.5575724,-8.601318
0.7018871,-9.032532
0.84508157,-9.40863
0.9872762,-9.885651
1.1290711,-10.417999
1.267935,-10.950989
1.5063338,-11.634216
1.9436222,-12.634491
2.0888445,-13.367737
2.224135,-13.705505
2.3574574,-14.022095
2.481422,-14.322723
2.6039631,-14.606415
2.7264833,-14.875092
2.8478084,-15.12912
2.9682028,-15.36795
3.0876112,-15.592163
3.2067094,-15.802826
3.332185,-15.978699
3.468076,-16.139069
3.6033165,-16.299957
3.881156,-16.513062
4.001116,-16.68695
4.5874414,-16.951935
4.697745,-17.117676
4.805095,-17.17215
4.912202,-17.221405
5.019119,-17.266068
5.126019,-17.306458
5.2323895,-17.342758
5.338001,-17.375122
5.6828313,-17.433395
5.804417,-17.47081
6.3670726,-17.514236
6.5688367,-17.524109
6.7495446,-17.523468
6.8550367,-17.519897
6.955993,-17.515945
7.0562277,-17.511063
7.156186,-17.50534
7.2558107,-17.498856
7.3554063,-17.4917
7.4556246,-17.483932
7.554616,-17.475662
7.6534767,-17.46701
7.7529893,-17.457947
7.851347,-17.448593
7.949836,-17.439056
8.08755,-17.42958
8.226972,-17.419342
8.346677,-17.408386
8.445502,-17.39798
8.808707,-17.37677
8.905049,-17.356018
9.000891,-17.346497
9.096457,-17.337143
9.191716,-17.327972
9.288067,-17.318954
9.383065,-17.31015
9.706478,-17.2928
9.802727,-17.277008
10.178458,-17.258636
10.442258,-17.238068
11.102133,-17.212036
11.468157,-17.19339
12.108969,-17.180038
13.092353,-17.169891
13.571769,-17.173279
14.405193,-17.179916
15.633877,-17.196167
18.456728,-17.234924
19.226154,-17.254578
23.057598,-17.27237
27.599638,-17.248474
32.124863,-17.172974
33.04159,-17.107666
40.875793,-17.00357
46.064236,-16.827606
50.509403,-16.69516
54.115147,-16.584717
58.381084,-16.477142
62.341717,-16.36789
65.69651,-16.272827
69.04923,-16.18509
72.41376,-16.102448
77.842896,-16.002838
81.79234,-15.895233
85.78903,-15.80719
89.13527,-15.72699
92.48122,-15.650909
97.295456,-15.557556
102.39395,-15.4435425
105.117035,-15.351715
107.83149,-15.288086
110.74718,-15.221405
113.57485,-15.154388
116.54204,-15.089447
119.61126,-15.020355
