depth,snic
0.25071424,0.04240499
0.39945203,0.0
0.545426,0.0
0.6895469,0.0
0.8327902,0.0
0.974474,0.0
1.1152143,0.0
1.2539945,0.0
1.493778,0.004529239
1.9231832,0.07364113
2.0694141,0.017813208
2.203787,0.009071768
2.3397503,0.0088272365
2.4630024,0.0
2.5853586,0.0
2.7073689,0.0
2.8285487,0.0
2.9486253,0.0
3.0679605,0.0
3.1876135,0.0
3.4330158,0.051643677
3.5679064,0.018940065
3.7078712,0.02396765
3.970502,0.036706906
4.5462008,0.13007896
4.66597,0.009856954
4.7730246,0.0
4.879959,0.0
4.9869795,0.0
5.0939665,0.0
5.200188,0.0
5.3055634,0.0
5.535708,0.025217924
5.660332,0.018668277
5.783471,0.01673232
6.009727,0.01858342
6.118568,0.005640918
6.2206607,0.0
6.3225584,0.0
6.5259843,0.00805892
6.660418,0.027251063
6.7699733,0.007697268
6.8703413,0.0
6.971794,0.0
7.071653,0.0
7.1726255,0.0
7.2720513,0.0
7.3711376,0.0
7.4701695,0.0
7.5693755,0.0
7.668613,0.0
7.7670007,0.0
7.8651032,0.0
8.109754,0.08206471
8.235255,0.025682347
8.365687,0.030338358
8.733993,0.07687754
9.307298,8.790393e-05
9.620741,0.04774711
10.091927,1.48863455e-05
10.35203,0.03809425
11.012759,0.0100805005
11.376064,0.077609986
12.01479,0.0
12.993789,0.042409137
13.468796,0.07816429
14.305014,0.035725985
15.5200815,0.26146412
18.22653,0.13769154
19.09408,0.21508422
22.909145,0.21606418
24.113878,0.11390709
25.146463,0.23781326
26.465633,0.11838619
27.77183,0.043031808
28.597588,0.21520716
30.500202,0.09603604
32.852825,0.06684739
36.852932,0.0
40.982857,0.0
45.11027,0.0
48.799587,0.0
54.082626,0.0
58.51152,0.0
62.800743,0.0
68.84867,0.0
72.213036,0.0
77.64178,0.0
81.591,0.0
85.58761,0.0
88.933784,0.0
92.2794,0.0
97.09339,0.0
102.19158,0.0
104.91438,0.0
107.62869,0.0
110.543945,0.0
113.37163,0.0
116.338585,0.0
119.40752,0.0
