depth,snowc
0.1960059,0.04140025
0.35535413,0.05010856
0.50584525,0.050383966
0.65122813,0.05002034
0.78922385,0.050149463
0.92538095,0.050006118
1.0607322,0.05022477
1.2009428,0.04941204
1.4101313,0.06657011
1.5681124,0.050173935
1.7124093,0.050080802
1.840604,0.050364885
1.9678122,0.050143875
2.0895581,0.05000648
2.2095528,0.050292607
2.3326488,0.05011666
2.6608062,0.12982133
2.859066,0.06278134
2.9892213,0.050130945
3.1161358,0.050018404
3.2402,0.050013613
3.5449095,0.074251056
3.85381,0.10035826
3.971582,0.05000514
4.434986,0.20038092
4.6478996,0.10031931
4.938138,0.099677294
5.069307,0.050124623
5.444156,0.15030219
5.662947,0.10049814
6.0191226,0.14225581
6.1358776,0.050006643
6.234303,0.050747424
6.3298745,0.050042838
6.4261293,0.050485797
6.5237703,0.051299486
6.6189084,0.05006756
6.7140236,0.05013703
6.8087654,0.050020695
6.9037976,0.05025511
7.092389,0.096174486
7.1865697,0.050051197
7.3392496,0.049547613
7.587812,0.070356
7.739657,0.050188873
7.876405,0.050034598
7.9970074,0.050038777
8.2525425,0.108421214
8.486652,0.069031745
9.493877,0.44029593
9.7042265,0.10046053
9.793568,0.05012959
9.8836,0.050575193
9.972836,0.050184626
10.088327,0.05827187
10.297497,0.058710404
10.427034,0.05006008
10.528392,0.05017739
10.616494,0.05005614
10.9678545,0.20017919
11.1437845,0.100561105
11.287589,0.04140215
11.392651,0.0501091
11.585894,0.10040318
11.846542,0.15037549
12.092159,0.11600498
12.212519,0.050175667
12.322783,0.05008107
12.419318,0.050364908
15.697129,1.4692162
16.941422,0.69150037
21.474436,2.1443214
25.14164,1.8240356
26.087067,0.59933645
28.126833,0.8874654
30.819847,1.670145
38.110214,5.074428
41.519207,2.4238737
45.16565,2.6000533
48.4783,2.3966908
52.374485,2.8569326
56.268566,2.8569326
59.753643,2.5618093
64.617516,3.59052
68.12635,2.61768
71.87008,2.81256
74.90904,2.30682
77.94758,2.30682
82.330055,3.35856
86.8817,3.60048
90.51657,2.94186
94.14883,2.94186
98.09098,3.25182
102.0307,3.25182
104.82145,2.31348
107.63905,2.42772
110.45634,2.42772
113.43298,2.54532
116.45139,2.62596
119.563705,2.70828
