depth,rhofirn
0.29017702,326.1425
0.4516852,347.99905
0.5949062,351.04425
0.7362682,355.11264
0.87565136,358.7258
1.0146286,362.24335
1.1623517,366.58533
1.4365482,380.1992
1.5917883,401.8931
1.7269709,413.46323
1.8535734,422.9586
1.978203,430.83408
2.104413,437.50128
2.408303,449.3117
2.562883,460.75458
2.8658817,464.49872
3.1810238,467.91336
3.3116689,474.06744
3.4369376,477.75616
3.5584853,481.0219
3.9410691,483.46796
4.0638366,483.90515
4.3194776,486.18225
4.4420886,489.8844
4.5583005,491.98178
4.668687,494.073
4.7785654,496.18317
5.1304426,499.49185
5.397603,503.63644
5.792605,508.03442
5.9888444,511.31717
6.0868955,512.9371
6.279757,515.1207
6.405154,518.1341
6.7811666,522.45056
6.907096,526.51434
7.028854,527.9133
7.134938,528.9555
7.4727182,531.74194
7.5667787,534.44763
7.6602974,535.35333
7.753572,536.237
7.8799467,537.2811
7.972904,538.313
8.209313,540.096
8.3059435,541.8971
8.398408,542.7866
8.490773,543.62964
8.582626,544.4604
8.765527,545.6951
8.960872,547.4237
9.111925,549.34283
9.22695,551.17017
9.3255825,552.3989
9.430127,553.5859
9.533954,554.7845
9.639805,555.94977
9.864812,557.85284
10.385405,561.30066
10.810508,565.18445
10.912599,568.05035
11.105051,569.5666
13.818713,582.85065
14.650851,595.4306
15.290121,600.0372
21.13233,618.4997
26.627733,646.543
27.309448,665.13745
27.592543,688.67847
28.319769,664.66223
28.504137,679.4734
28.930265,666.0401
29.168373,671.07416
29.418125,690.93854
29.996773,667.2884
30.314419,676.6628
30.631895,725.94135
30.998507,673.0057
31.379904,691.50793
36.561993,705.94275
40.88508,711.68555
44.312935,723.6706
48.819096,727.615
52.526028,722.86115
56.224,724.6125
61.102345,735.89325
66.470215,744.8247
72.36576,755.08545
75.5509,777.12885
78.733246,777.81104
83.29731,788.74884
88.053894,810.5028
91.85377,827.78345
95.65206,828.12897
99.73134,850.7641
103.809525,850.99194
106.68289,858.2139
109.61178,868.901
112.63286,869.0715
115.74801,869.25104
