depth,snic
0.098097414,0.024294704
0.1554869,0.0
0.2128764,0.0
0.27026588,0.0
0.32765535,0.0
0.38504484,0.0
0.44243434,0.0
0.4998238,0.0
0.5572133,0.0
0.6146028,0.0
0.67199224,0.0
0.72938174,0.0
0.78677124,0.0
0.84416074,0.0
0.90155023,0.0
0.9589397,0.0
1.0163292,0.0
1.0757335,0.0
1.135138,0.0
1.1945424,0.0
1.2539468,0.0
1.3133512,0.0
1.3727555,0.0
1.4321599,0.0
1.4915644,0.0
1.5509688,0.0
1.6103731,0.0
1.6697775,0.0
1.7291819,0.0
1.7885864,0.0
1.8479908,0.0
1.9073951,0.0
1.9667995,0.0
2.0262039,0.0
2.0856082,0.0
2.1450126,0.0
2.2044172,0.0
2.2638216,0.0
2.323226,0.0
2.3826303,0.0
2.4420347,0.0
2.501439,0.0
2.5608435,0.0
2.6202478,0.0
2.6796522,0.0
2.7390566,0.0
2.798461,0.0
2.8578656,0.0
2.91727,0.0
2.9787607,0.0
3.0402515,0.0
3.1017425,0.0
3.1632333,0.0
3.2862148,0.0
3.4091966,0.0
3.5321784,0.0
3.65516,0.0
3.7781417,0.0
3.9011233,0.0
4.1470866,0.0
4.39305,0.0
4.639014,0.0
4.884977,0.0
5.139546,0.0
5.3941145,0.0
5.9032526,0.0
6.41239,0.0
6.9215283,0.0
7.430666,0.0
7.9398036,0.0
8.448941,0.0
8.958079,0.0
10.047172,0.0
11.136263,0.0
12.262682,0.0
13.389101,0.0
14.5537815,0.0
15.718461,0.0
16.922335,0.0
18.126207,0.0
20.614208,0.0
23.184328,0.0
25.838436,0.0
27.922365,0.0
30.006292,0.0
32.87614,0.0
35.1041,0.0
37.332058,0.0
40.10939,2.5
42.886723,2.5
45.664055,2.5
48.441387,2.5
51.21872,2.5
53.996048,2.5
56.77338,2.5
59.550713,2.5
62.328045,2.5
65.10538,2.5
67.882706,2.5
70.66004,2.5
