depth,snic
0.15921353,0.0
0.37234625,0.00546357
0.56072444,0.00040206529
0.7130434,0.0
0.8629214,0.0
1.0111517,0.0
1.1576601,0.0
1.3034093,0.0
1.4485344,0.0
1.5929655,0.0
1.7363191,0.0
1.8784778,0.0
2.0295942,8.439329e-06
2.1684022,0.0
2.3053582,0.0
2.4408684,0.0
2.5749977,0.0
2.7082374,0.0
2.8402567,0.0
3.0460498,0.0004689317
3.1753254,0.0
3.302845,0.0
3.429182,0.0
3.55456,0.0
3.6791475,0.0
3.8907773,0.005286222
4.1217732,0.00015646986
4.241802,0.0
4.3612027,0.0
4.479797,0.0
4.5974207,0.0
4.7151465,0.0
4.831658,0.0
4.9475136,0.0
5.063579,0.0
5.225104,0.00011956931
5.33897,0.0
5.452304,0.0
5.5651274,0.0
5.677513,0.0
5.7895947,0.0
5.9011564,0.0
6.012112,0.0
6.122683,0.0
6.232737,0.0
6.342336,0.0
6.4514794,0.0
6.5616665,0.0
6.670379,0.0
6.7783885,0.0
24.660074,0.04503463
24.80784,0.007915225
24.89125,0.0
24.974619,0.0
25.057888,0.0
25.141125,0.0
25.224182,0.0
25.307278,0.0
25.390467,0.0
25.473806,0.0
25.556671,0.0
25.639576,0.0
25.72262,0.0
25.805515,0.0
25.888351,0.0
25.972162,0.00026115298
26.054766,0.0
26.137426,0.0
26.220015,0.0
26.302612,0.0
26.38526,0.0
26.467073,0.0026062154
26.549871,0.0
26.632336,0.0
26.71536,0.0
28.352116,0.0
29.163212,0.0
30.863087,0.0
31.84762,0.0
32.143414,0.0
33.54585,0.0
35.36571,0.0
37.67397,0.0
39.034466,0.0
40.5453,0.0
42.216316,0.0
44.05753,0.0
46.07915,0.0
62.176746,0.0
69.10015,0.0
72.91267,0.0
77.00145,0.0
81.18234,0.0
85.66167,0.0
90.267166,0.0
95.19516,0.0
100.32937,0.0
105.663994,0.0
114.25787,0.0
120.42522,0.0
