depth,snic
0.06231932,0.05608185
0.14911094,0.078125
0.23590256,0.078125
0.32269418,0.078125
0.40948582,0.078125
0.49627742,0.078125
0.5830691,0.078125
0.66986066,0.078125
0.7566523,0.078125
0.84344393,0.078125
0.93023556,0.078125
1.0170271,0.078125
1.1038188,0.078125
1.1906104,0.078125
1.277402,0.078125
1.3641937,0.078125
1.4509853,0.078125
1.537777,0.078125
1.6245686,0.078125
1.7113602,0.078125
1.7981517,0.078125
1.8849434,0.078125
1.971735,0.078125
2.0585268,0.078125
2.1453183,0.078125
2.2321098,0.078125
2.3189015,0.078125
2.405693,0.078125
2.4924848,0.078125
2.5792763,0.078125
2.666068,0.078125
2.7528596,0.078125
2.8396513,0.078125
2.9264429,0.078125
3.0132346,0.078125
3.1000261,0.078125
3.1868176,0.078125
3.2736094,0.078125
3.360401,0.078125
3.4471927,0.078125
3.5339842,0.078125
3.620776,0.078125
3.7075675,0.078125
3.7943592,0.078125
3.8811507,0.078125
3.9679425,0.078125
4.0547338,0.078125
4.1415257,0.078125
4.2066193,0.05859375
4.2717133,0.05859375
4.336807,0.05859375
4.4019003,0.05859375
4.4669943,0.05859375
4.532088,0.05859375
4.597182,0.05859375
4.6622753,0.05859375
4.727369,0.05859375
4.792463,0.05859375
4.8575563,0.05859375
4.9226503,0.05859375
4.987744,0.05859375
5.052838,0.05859375
5.1179314,0.05859375
5.183025,0.05859375
5.248119,0.05859375
5.3132124,0.05859375
5.4434,0.1171875
5.5735874,0.1171875
5.703775,0.1171875
5.8339624,0.1171875
5.9641495,0.1171875
6.2245245,0.234375
6.4848995,0.234375
6.7452745,0.234375
7.005649,0.234375
7.266024,0.234375
7.526399,0.234375
7.7867737,0.234375
8.307524,0.46875
8.65469,0.3125
9.001857,0.3125
9.69619,0.625
10.390523,0.625
11.084855,0.625
11.779188,0.625
12.473521,0.625
13.862187,1.25
15.250854,1.25
16.639519,1.25
18.028185,1.25
19.416851,1.25
20.805517,1.25
22.194183,1.25
24.971516,2.5
27.748848,2.5
30.526178,2.5
33.303513,2.5
36.080845,2.5
38.858173,2.5
41.635506,2.5
