depth,T_ice
0.15921353,-14.477539
0.37234625,-11.814819
0.56072444,-11.15332
0.7130434,-10.912109
0.8629214,-10.95755
1.0111517,-11.217377
1.1576601,-11.632446
1.3034093,-12.156189
1.4485344,-12.753662
1.5929655,-13.395599
1.7363191,-14.058319
1.8784778,-14.723785
2.0295942,-15.401733
2.1684022,-16.05603
2.3053582,-16.657043
2.4408684,-17.229218
2.5749977,-17.774124
2.7082374,-18.29306
2.8402567,-18.78621
3.0460498,-19.381424
3.1753254,-19.929153
3.302845,-20.323166
3.429182,-20.690033
3.55456,-21.03238
3.6791475,-21.351776
3.8907773,-21.74556
4.1217732,-22.207458
4.241802,-22.531754
4.3612027,-22.735596
4.479797,-22.923248
4.5974207,-23.095474
4.7151465,-23.25383
4.831658,-23.39885
4.9475136,-23.530884
5.063579,-23.651382
5.225104,-23.782288
5.33897,-23.895447
5.452304,-23.979187
5.5651274,-24.053574
5.677513,-24.11914
5.7895947,-24.176392
5.9011564,-24.225693
6.012112,-24.26735
6.122683,-24.301727
6.232737,-24.329163
6.342336,-24.349945
6.4514794,-24.36435
6.5616665,-24.372711
6.670379,-24.375107
6.7783885,-24.371826
24.660074,-23.7751
24.80784,-23.42221
24.89125,-23.418533
24.974619,-23.415833
25.057888,-23.413147
25.141125,-23.410461
25.224182,-23.407791
25.307278,-23.405151
25.390467,-23.402496
25.473806,-23.399857
25.556671,-23.397232
25.639576,-23.394638
25.72262,-23.392029
25.805515,-23.389435
25.888351,-23.386856
25.972162,-23.384277
26.054766,-23.381714
26.137426,-23.379166
26.220015,-23.376633
26.302612,-23.3741
26.38526,-23.371582
26.467073,-23.36911
26.549871,-23.366638
26.632336,-23.364136
26.71536,-23.361633
28.352116,-23.33603
29.163212,-23.300552
30.863087,-23.26509
31.84762,-23.227844
32.143414,-23.210342
33.54585,-23.187744
35.36571,-23.145645
37.67397,-23.093155
39.034466,-23.048111
40.5453,-23.0139
42.216316,-22.977188
44.05753,-22.938248
46.07915,-22.897507
62.176746,-22.73059
69.10015,-22.674988
72.91267,-22.68451
77.00145,-22.705124
81.18234,-22.740723
85.66167,-22.791595
90.267166,-22.859085
95.19516,-22.943192
100.32937,-23.045944
105.663994,-23.162476
114.25787,-23.328491
120.42522,-23.52153
