depth,dgrain
0.38338977,0.4371646
0.530849,0.6325746
0.6759544,0.70332927
0.81970847,0.7887346
0.9618239,0.8503782
1.1026039,0.8728235
1.3076751,0.9041699
1.4829004,0.9708893
1.6377088,1.0798408
1.7762904,1.1199064
1.9108509,1.193267
2.0429106,1.222035
2.1712725,1.2297391
2.4472797,1.2088745
2.7092025,1.241303
2.855846,1.2842575
2.9885628,1.3009326
3.1111205,1.3430605
3.233909,1.3701723
3.502227,1.3758525
3.6337843,1.4111834
3.7549562,1.4162123
3.878042,1.4193748
3.988887,1.433917
4.0975366,1.4387659
4.20637,1.447317
4.3142166,1.4533418
4.630481,1.4788021
4.7503557,1.5147966
4.8634024,1.5290874
4.968764,1.5383418
5.0740266,1.546799
5.1782246,1.5519681
5.421522,1.5712304
5.6069207,1.5885392
5.709335,1.6078912
5.811687,1.6144569
5.913514,1.6217843
6.015163,1.6299632
6.2185874,1.6479967
6.3198066,1.6599923
6.4204965,1.6631694
6.665232,1.6927241
6.76835,1.7349626
6.867875,1.748635
7.1648207,1.7639587
7.271268,1.7960312
7.3692045,1.8122956
7.4668474,1.8218291
7.564074,1.8271255
7.9091153,1.8407214
8.006025,1.873379
8.1021595,1.8791288
8.198052,1.8942924
8.293889,1.8993963
8.389348,1.9033318
8.569562,1.9156651
8.664639,1.926405
8.759988,1.938237
8.854508,1.9490464
8.949593,1.9546905
9.237078,1.966671
9.395466,1.9762216
9.583383,1.9958514
9.69008,2.0297203
9.894402,2.0432098
10.204915,2.042746
10.457111,2.0464387
11.05045,2.081455
11.919082,2.1585593
12.794818,2.2103045
13.7288475,2.2565258
15.06827,2.3189034
15.9048,2.384144
17.735767,2.480543
19.385279,2.5746796
20.189617,2.6467063
21.010117,2.681647
23.127792,2.74002
23.919315,2.8036516
26.947607,2.9098122
27.87577,3.1641653
28.902006,3.255615
29.954239,3.3205402
30.952631,3.3860297
33.01129,3.367763
40.966835,3.363816
44.30608,3.363816
48.164925,3.363816
51.6518,3.363816
55.678444,3.363816
59.81204,3.363816
63.941124,3.363816
68.14795,3.363816
72.35255,3.363816
75.78433,3.363816
79.21503,3.363816
84.29027,3.363816
89.36457,3.363816
91.539955,3.363816
