depth,rhofirn
0.078817986,802.14264
0.1665598,900.0
0.2543016,900.0
0.34204343,900.0
0.42978522,900.0
0.51752704,900.0
0.60526884,900.0
0.6930107,900.0
0.77206224,900.0
0.85111386,900.0
0.9301654,900.0
1.009217,900.0
1.0882685,900.0
1.1673201,900.0
1.2463717,900.0
1.3254232,900.0
1.4044749,900.0
1.4835265,900.0
1.5625781,900.0
1.6416296,900.0
1.7206812,900.0
1.7997328,900.0
1.8787843,900.0
1.9578359,900.0
2.0527704,900.0
2.1477048,900.0
2.242639,900.0
2.3375735,900.0
2.432508,900.0
2.5274425,900.0
2.622377,900.0
2.7219412,900.0
2.8215055,900.0
2.9210699,900.0
3.0206342,900.0
3.1201987,900.0
3.219763,900.0
3.3193274,900.0
3.4188917,900.0
3.5232341,900.0
3.6275766,900.0
3.731919,900.0
3.8362615,900.0
3.940604,900.0
4.0449467,900.0
4.149289,900.0
4.2536316,900.0
4.3629026,900.0
4.4721737,900.0
4.5814443,900.0
4.6907153,900.0
4.7999864,900.0
4.9092574,900.0
5.0185285,900.0
5.1277995,900.0
5.242152,900.0
5.3565044,900.0
5.4708567,900.0
5.5852094,900.0
5.8139143,900.0
6.0426188,900.0
6.281797,900.0
6.5209746,900.0
6.7601523,900.0
6.9993305,900.0
7.499262,900.0
7.9991937,900.0
8.52134,900.0
9.043488,900.0
9.588498,900.0
10.133509,900.0
11.126988,900.0
12.120467,900.0
13.165977,900.0
14.211486,900.0
15.435595,900.0
16.659702,900.0
17.883812,900.0
19.10792,900.0
20.483665,900.0
21.859411,900.0
24.610903,900.0
27.099438,900.0
29.867926,900.0
32.636414,900.0
34.7115,900.0
36.78658,900.0
38.86166,900.0
40.93674,900.0
43.105534,900.0
45.434895,900.0
47.84264,900.0
50.330643,900.0
52.90076,900.0
55.55487,900.0
58.29483,900.0
61.12251,900.0
64.03977,900.0
65.544136,900.0
67.04849,900.0
