depth,density_bulk
0.09223597,587.5935
0.19086334,585.1341
0.36626133,591.8545
0.5121697,632.2226
0.63631034,679.6978
0.7352916,634.86914
0.83283764,635.3512
0.9635544,721.0752
1.0887074,718.53894
1.1692747,690.85895
1.2502773,692.9005
1.3283378,688.90106
1.4045919,684.7801
1.4814483,678.1667
1.5591817,681.4164
1.6635939,680.66925
1.7690225,684.4907
1.8800639,699.4516
1.98962,698.3258
2.1336722,773.6074
2.2745373,773.1948
2.374822,801.5719
2.475102,801.60486
2.627842,794.96906
2.7805705,795.0276
3.00222,775.9371
3.2021022,765.26685
3.3628762,734.9424
3.5069647,719.46674
3.7839625,750.7781
3.9469306,816.3703
4.066294,822.0473
4.1624026,804.1865
4.3239675,787.1679
4.4655466,807.95013
4.6954722,805.19794
4.799952,811.4821
4.899452,807.7284
5.120559,800.1511
5.479867,828.2768
5.7017484,811.8382
5.8158855,815.4839
5.92218,809.90784
6.675602,800.29626
6.9820657,835.4907
7.2279983,848.33813
7.5792933,840.53143
7.858338,834.5654
8.116886,830.4928
8.333172,817.77545
8.8249655,807.5555
9.730817,842.0794
10.635022,842.00854
11.08648,837.01715
11.599816,830.7313
12.71247,843.4505
13.825017,843.47754
14.041102,858.6482
14.238945,839.56793
14.403615,826.6868
14.553556,819.8743
16.373283,817.646
16.611942,814.1566
16.72879,808.02673
16.991852,821.66724
18.053562,831.2052
18.287788,821.24054
18.561872,819.9936
18.868114,813.75385
20.92321,843.3705
22.930689,842.07684
25.404562,843.64325
28.97373,843.57605
31.911448,842.1798
34.849,842.22656
38.077904,800.3507
41.887558,772.83685
44.0391,774.4791
46.190426,774.55707
49.32668,776.675
52.68903,778.40216
56.27042,785.2003
60.119328,784.74054
62.12827,792.70825
64.21084,806.2195
66.29337,806.2363
68.48533,806.98425
70.756226,806.30054
73.11247,804.18475
75.50244,820.24664
77.98831,815.63135
80.506355,832.56165
83.04521,853.5224
85.603836,875.1587
88.362686,838.4307
91.118454,866.7988
93.97459,863.39307
96.8686,879.3723
99.85398,879.4635
102.93263,879.556
