depth,snowc
0.21983877,0.045697626
0.4333427,0.0635192
0.5723492,0.05009628
0.9966721,0.121807955
1.1977168,0.050459135
1.3597585,0.054046627
1.4957507,0.05322251
1.6264255,0.05256969
1.7518016,0.050362032
1.8736107,0.050010975
1.9967552,0.050328378
2.1144013,0.050240353
2.2312016,0.050435036
2.3596275,0.05043177
2.756916,0.10095534
2.9415743,0.0508359
3.093038,0.051153842
3.3893867,0.10331125
3.5292604,0.051158886
3.6484826,0.050010085
3.8402271,0.030132864
4.0012994,0.050002832
4.137905,0.050156113
4.2868547,0.050240938
4.56132,0.07122601
4.697296,0.050323065
4.8391743,0.050329868
4.9862714,0.05003469
5.3723574,0.103815
5.5355043,0.05008131
5.678204,0.05005376
5.8107986,0.05005992
6.108873,0.07399323
6.239635,0.050042417
6.377029,0.051989846
6.816158,0.1539518
6.9493165,0.050373483
7.1117663,0.038219765
7.2773886,0.050227568
7.5640945,0.10272313
7.7223163,0.0235059
7.8968425,0.050093476
8.188956,0.10142998
8.61748,0.121339865
8.841556,0.056783773
8.991212,0.050481066
9.1284485,0.054803044
9.249738,0.05112042
9.476721,0.10055532
9.585227,0.050328337
9.69599,0.050026365
9.928636,0.10053776
10.316107,0.09344649
10.487909,0.05110574
10.641695,0.05093751
10.904977,0.10194748
11.05597,0.05050346
11.194094,0.050253294
11.500192,0.05555931
11.64097,0.05040153
11.766519,0.05003583
11.889185,0.022873735
12.030053,0.05008289
12.271791,0.10022452
12.5306835,0.10070538
12.800847,0.078893535
12.955046,0.05042803
13.122023,0.061490178
13.272367,0.040339366
13.390973,0.032868925
15.70282,0.77981615
18.01447,0.77981615
20.993221,0.9990353
21.200167,0.050678764
21.487762,0.04114342
23.878721,2.152209
26.269682,2.152209
30.165815,3.5070841
34.06195,3.5070841
37.958084,3.5070841
41.85422,3.5070841
45.664135,3.4294727
49.47405,3.4294727
51.761623,2.0591502
54.049202,2.0591502
57.287617,2.91504
60.764923,3.13008
64.496056,3.35856
68.49595,3.60048
72.779526,3.85584
75.070625,2.06232
77.361725,2.06232
79.76947,2.16732
82.25748,2.23956
84.82759,2.31348
87.481705,2.38908
90.221664,2.46636
93.04934,2.54532
95.966606,2.62596
98.97533,2.70828
