depth,snic
0.38297632,0.052944813
0.5304582,0.0
0.67559105,0.0
0.8193737,0.0
0.96151996,0.0
1.1023121,0.0
1.307527,0.008453265
1.4853232,0.048752498
1.6393052,0.022047758
1.77738,0.010612102
1.9120988,0.010074708
2.043987,0.010376674
2.4481504,0.02932254
2.7110124,0.08746484
2.8572426,0.02770058
2.9900393,0.01633326
3.1125984,0.008450492
3.2354794,0.009329313
3.504567,0.06848838
3.635552,0.017988786
3.7568092,0.010136363
3.8799527,0.012291266
3.9906304,0.00033609555
4.0993514,0.0
4.208262,0.0
4.31619,0.0
4.6326957,0.07768889
4.7526684,0.0127378525
4.865743,0.006996915
4.971178,0.0
5.0765176,0.0
5.1807942,0.0
5.424278,0.022493457
5.6098366,0.022495663
5.7123327,0.0
5.8147664,0.0
5.9166794,0.0
6.0184135,0.0
6.2220125,0.0
6.323316,0.0
6.4241066,0.0
6.669213,0.080864795
6.7723403,0.0032494648
6.871958,0.0
7.169197,0.08095852
7.2757096,0.0076584895
7.3737354,0.0
7.471474,0.0
7.568795,0.0
7.914162,0.05473229
8.011165,0.0
8.107393,0.0
8.20338,0.0
8.299328,0.0
8.394812,0.0
8.57521,0.023394635
8.670391,0.0
8.765841,0.0
8.86046,0.0
8.955648,0.0
9.243449,0.0025835745
9.402018,0.0030512102
9.590456,0.0657619
9.697106,0.012281603
9.901664,0.017050788
10.212581,0.029934444
10.464748,0.0529581
11.058956,0.008452161
11.931046,0.13223991
12.805367,0.21619807
13.7412195,0.118646614
15.082651,0.06473482
15.9205885,0.16509052
17.754593,0.08838497
19.407093,0.18950817
20.212202,0.13112228
21.0344,0.2173646
26.667683,0.5561413
27.599836,0.0
30.599308,0.0
30.893263,0.0
33.213623,0.0
42.12269,0.0
48.94702,0.0
53.025013,0.0
57.842407,0.0
64.52209,0.0
68.18496,0.0
72.074265,0.0
76.21808,0.0
80.5073,0.0
83.92142,0.0
87.33409,0.0
92.21727,0.0
97.39196,0.0
102.707825,0.0
108.3741,0.0
111.32545,0.0
114.276634,0.0
117.36739,0.0
