depth,snowc
0.272386,0.07939039
0.42298898,0.050094634
0.5715956,0.05026224
0.7178836,0.050132323
0.862456,0.05007575
1.0057002,0.050074745
1.1475834,0.05002361
1.2883334,0.050028108
1.5148752,0.08117703
2.086788,0.18730801
2.2182558,0.050113216
2.34596,0.0500931
2.4731195,0.050312385
2.5986326,0.050051056
2.7232883,0.05006806
2.8472152,0.050116725
2.9702063,0.050065074
3.093455,0.050493356
3.2158265,0.050467055
3.355662,0.037108272
3.4953024,0.050067548
3.6429868,0.05006001
3.7687085,0.050208874
3.894188,0.05000128
4.4653625,0.22345789
4.5764236,0.050035533
4.6869073,0.05000233
4.7969513,0.050016366
4.906519,0.050003514
5.016602,0.050438117
5.125915,0.050279215
5.2353983,0.05054868
5.589202,0.15726207
5.707525,0.05045538
5.8249717,0.05020348
5.9394617,0.050022453
6.169603,0.10042527
6.280183,0.05005494
6.475145,0.09091274
6.6027536,0.057278696
6.7110615,0.05003455
6.8136935,0.050062697
6.916276,0.050180726
7.0182977,0.05004265
7.120507,0.05026624
7.222517,0.050296333
7.324932,0.050620873
7.425901,0.0500257
7.526584,0.05000028
7.628177,0.05056792
7.728442,0.050019592
7.8290377,0.050295383
8.05833,0.08398338
8.168567,0.050041087
8.267721,0.05016199
8.366709,0.050185498
8.801985,0.20599867
8.899434,0.050008934
8.9966755,0.050002355
9.093732,0.05000456
9.19069,0.050047994
9.287561,0.050096434
9.38422,0.0500786
9.594471,0.10393303
9.691696,0.050688624
9.787661,0.050122317
9.883258,0.05001888
10.074936,0.100548334
10.335083,0.1292933
10.995537,0.35070196
11.30209,0.14369717
12.137782,0.45156893
13.09777,0.5112509
13.510542,0.1873031
14.322749,0.45177045
15.332471,0.46085674
22.439474,4.0063233
26.49225,2.3620548
31.293316,2.837681
32.458042,0.75
32.61011,0.1
33.928795,0.855848
35.791607,1.2174295
54.584682,12.843949
58.467503,2.7416728
62.687836,3.01182
69.41668,4.87584
73.1449,2.71344
77.07706,2.91504
81.24509,3.13008
84.569756,2.56386
87.89139,2.56386
91.419106,2.84358
94.94562,2.84358
99.981674,4.12464
105.35841,4.40688
110.852196,4.70256
116.70468,5.01168
119.70369,2.62596
122.79645,2.70828
