depth,T_ice
0.056327973,0.0
0.1431196,0.0050964355
0.22991122,-0.41409302
0.31670284,-0.7229004
0.40349448,-1.0276489
0.49028608,-1.3270264
0.5770777,-1.6199036
0.6638693,-1.905365
0.75066096,-2.1827087
0.8374526,-2.4513245
0.9242442,-2.710846
1.0110358,-2.9610596
1.0978274,-3.2018127
1.1846191,-3.4331665
1.2714107,-3.6552124
1.3582023,-3.8681335
1.444994,-4.0721436
1.5317856,-4.2674866
1.6185772,-4.454529
1.7053688,-4.633484
1.7921604,-4.8046875
1.878952,-4.968445
1.9657437,-5.125
2.0525353,-5.2746887
2.139327,-5.417755
2.2261186,-5.554413
2.31291,-5.6849365
2.3997018,-5.80954
2.4864933,-5.928467
2.573285,-6.0419006
2.6600766,-6.149994
2.7468684,-6.2530212
2.83366,-6.351074
2.9204516,-6.4443665
3.0072432,-6.5330505
3.0940347,-6.6172485
3.1808264,-6.697174
3.267618,-6.772888
3.3544097,-6.8446045
3.4412012,-6.9124146
3.527993,-6.9764404
3.6147845,-7.036865
3.7015762,-7.0937195
3.7883677,-7.147217
3.8751595,-7.1973877
3.961951,-7.2444153
4.048743,-7.2883606
4.1355343,-7.3293457
4.222326,-7.3674927
4.3091173,-7.4029236
4.3959093,-7.435669
4.482701,-7.4658813
4.5694923,-7.493622
4.656284,-7.519043
4.743076,-7.542145
4.8298674,-7.5631104
4.916659,-7.58197
5.0034504,-7.598816
5.090242,-7.613739
5.177034,-7.6268005
5.2638254,-7.638092
5.350617,-7.6476746
5.4374084,-7.65567
5.5242004,-7.662079
5.610992,-7.666992
5.6977835,-7.6705017
5.784575,-7.672638
5.8713665,-7.6734924
5.9581585,-7.6730957
6.04495,-7.6715393
6.1317415,-7.6688232
6.218533,-7.6650696
6.305325,-7.6602783
6.3921165,-7.654541
6.478908,-7.6478577
6.5656996,-7.64032
6.6524916,-7.6319275
6.8260746,-7.618164
6.9996576,-7.596924
7.173241,-7.5730896
7.346824,-7.546936
7.5204077,-7.518738
7.6939907,-7.4887695
8.041158,-7.4414673
8.388324,-7.3733826
8.73549,-7.301758
9.082657,-7.2279053
9.429823,-7.1528015
9.77699,-7.07724
10.471323,-6.964142
11.165656,-6.8167725
11.859989,-6.675659
12.554321,-6.5425415
13.248654,-6.4179077
14.6373205,-6.2432556
16.025986,-6.0386963
17.414652,-5.855957
18.803318,-5.6891785
20.886318,-5.4938354
22.969316,-5.2692566
