depth,T_ice
0.15889585,-11.704102
0.55095774,-7.10672
0.70412844,-6.2074585
0.85406363,-6.0264587
0.99740005,-6.079529
1.1433418,-6.3182373
1.2911956,-6.73584
1.643612,-7.711334
1.7768837,-9.064117
1.9089034,-9.847839
2.1809285,-11.0633545
2.3517883,-12.427277
2.4775445,-13.312622
2.605748,-14.019897
2.8635235,-15.038971
3.1061149,-16.26175
3.225061,-17.049133
3.3426762,-17.52684
3.4594784,-17.96759
3.5770934,-18.376556
3.6929588,-18.75299
3.8272262,-19.122513
3.9409273,-19.454529
4.054512,-19.734161
4.1669054,-19.988403
4.2787995,-20.218842
4.390128,-20.427872
4.5743003,-20.67575
4.6844625,-20.886276
4.793545,-21.028976
4.9022083,-21.156906
5.010592,-21.271744
5.1187487,-21.37471
5.2274375,-21.467102
5.334592,-21.549225
5.5184426,-21.640335
5.6247826,-21.7126
5.7300386,-21.761642
5.835266,-21.804153
5.9396853,-21.840622
6.1183324,-21.881271
6.222693,-21.91098
6.3996196,-21.935364
6.5023313,-21.95108
6.683544,-21.962402
6.7856145,-21.96666
6.887096,-21.967178
6.9882283,-21.965424
7.1145983,-21.961136
7.665536,-21.940552
7.8199635,-21.893066
7.918409,-21.874512
8.016635,-21.859268
8.114737,-21.8434
8.212543,-21.826996
8.310166,-21.81015
8.5718775,-21.78041
8.6786785,-21.74878
8.786629,-21.729996
8.891527,-21.711136
8.997675,-21.692276
9.104228,-21.67331
9.354494,-21.640686
9.957383,-21.560303
10.05643,-21.496155
10.254265,-21.470245
10.906833,-21.396027
11.014867,-21.335022
11.106663,-21.319489
11.19878,-21.305374
11.290286,-21.291504
15.747737,-20.994019
20.112547,-20.855423
23.29305,-20.50943
25.265125,-20.323166
26.277956,-20.22673
28.463581,-20.129211
29.538914,-20.034744
30.729769,-19.971832
32.057888,-19.904404
33.53262,-19.831573
35.15693,-19.754044
36.946995,-19.672256
43.357105,-19.546494
46.652885,-19.444061
49.498882,-19.388489
53.714474,-19.33406
57.930065,-19.28624
61.168476,-19.259216
64.64578,-19.2453
68.37692,-19.24208
72.37681,-19.251556
76.66039,-19.275711
81.242584,-19.316284
86.138336,-19.374603
91.362564,-19.451187
94.10252,-19.520798
96.93021,-19.572021
99.847466,-19.626968
102.856186,-19.685135
