depth,T_ice
0.1579001,-23.24707
0.31363067,-18.299423
0.46789116,-17.60022
0.6204178,-18.05832
0.76931363,-18.690796
0.9158017,-19.277802
1.0602883,-19.812988
1.2025309,-20.320206
1.3425264,-20.813095
1.4806782,-21.296814
1.6172485,-21.772095
1.7526861,-22.236954
1.885898,-22.686234
2.0174243,-23.116623
2.163721,-23.553802
2.2923076,-23.970688
2.4195042,-24.343079
2.5455184,-24.696457
2.6703079,-25.03061
2.7939818,-25.345016
2.9167352,-25.639877
3.0383108,-25.914993
3.1589518,-26.170212
3.2785692,-26.406006
3.3975456,-26.623016
3.5155268,-26.821625
3.6325421,-27.002213
3.8347418,-27.224838
3.9497018,-27.411865
4.064002,-27.532349
4.1777816,-27.638718
4.2907915,-27.731659
4.403287,-27.81195
10.568314,-29.367798
10.662124,-29.066574
10.756265,-29.058624
10.849652,-29.050629
10.942851,-29.042633
11.035936,-29.034637
11.128838,-29.026627
11.221596,-29.018631
11.314209,-29.010666
11.42666,-29.001892
11.51894,-28.993164
11.611063,-28.985336
11.7031355,-28.97757
11.794963,-28.96988
11.886677,-28.962265
11.978292,-28.954712
12.069953,-28.94725
12.161223,-28.93988
12.2523575,-28.932617
12.343357,-28.925446
12.434224,-28.91838
12.52496,-28.911407
12.615564,-28.904541
12.706042,-28.897781
12.796392,-28.891129
12.886617,-28.884583
12.976717,-28.878143
13.066696,-28.871826
13.156554,-28.8656
13.246291,-28.859482
13.335909,-28.85347
13.514777,-28.844635
13.604032,-28.83609
13.782193,-28.827728
13.871105,-28.819641
14.137197,-28.809113
14.225683,-28.799088
14.314062,-28.794174
14.402334,-28.789368
14.71076,-28.778778
14.976221,-28.764297
15.129322,-28.754257
16.947231,-28.709656
18.775463,-28.645874
19.691729,-28.604172
20.714424,-28.576462
21.270672,-28.55484
22.474625,-28.531479
23.126719,-28.507477
24.52937,-28.48172
28.685064,-28.41603
30.616844,-28.354553
31.63176,-28.328827
32.70521,-28.312042
34.977943,-28.287354
47.428944,-28.206757
50.791615,-28.261978
57.84868,-28.320755
63.69818,-28.455093
69.96398,-28.619629
74.46237,-28.79802
79.14368,-28.96463
86.70741,-29.20337
92.15248,-29.488434
97.955284,-29.748962
100.9957,-29.962128
104.13138,-30.112732
