depth,T_ice
0.07201336,0.0
0.14725545,0.029510498
0.22249754,-0.51730347
0.29773962,-0.90200806
0.37298173,-1.280304
0.4482238,-1.6502075
0.5234659,-2.010376
0.598708,-2.3599548
0.6739501,-2.6986084
0.7491922,-3.0264282
0.8244342,-3.343689
0.8996763,-3.650879
0.9749184,-3.9485474
1.0501605,-4.2371826
1.1254026,-4.517273
1.2006447,-4.789154
1.2758868,-5.0532227
1.3511288,-5.3096313
1.426371,-5.5585938
1.501613,-5.8002014
1.5768552,-6.0345764
1.6520972,-6.2617493
1.7273393,-6.481842
1.8025814,-6.6948547
1.8778235,-6.9009094
1.9530655,-7.100067
2.0283077,-7.2924194
2.1035497,-7.478119
2.1787918,-7.657196
2.254034,-7.8298645
2.329276,-7.9961853
2.407026,-8.159027
2.484776,-8.318085
2.562526,-8.470856
2.6402762,-8.617493
2.7180262,-8.758148
2.7957761,-8.892975
2.873526,-9.022095
2.951276,-9.14566
3.0290263,-9.263824
3.1067762,-9.376709
3.1845262,-9.484497
3.2622762,-9.58725
3.3400264,-9.68515
3.4177763,-9.77832
3.4955263,-9.866852
3.5732763,-9.950928
3.6510262,-10.030609
3.7287765,-10.106049
3.8065264,-10.177368
3.8842764,-10.244659
3.9620264,-10.308075
4.0397763,-10.367737
4.1175265,-10.423706
4.1952763,-10.476135
4.2730265,-10.525116
4.3507767,-10.57077
4.4285264,-10.61322
4.5062766,-10.652527
4.5840263,-10.688812
4.6617765,-10.722229
4.8172765,-10.768097
4.977909,-10.8194275
5.1385417,-10.861053
5.2991743,-10.892914
5.459807,-10.915802
5.6204395,-10.930389
5.781072,-10.937408
6.102337,-10.9375305
6.423602,-10.913513
6.7448673,-10.869629
7.066132,-10.810028
7.3873973,-10.739014
7.719161,-10.659332
8.050924,-10.572205
8.714451,-10.43103
9.377978,-10.230011
10.041505,-10.032501
10.726495,-9.841217
11.411485,-9.659912
12.781465,-9.409576
13.853043,-9.163239
14.924621,-8.977417
15.996199,-8.817383
17.067778,-8.677124
18.549273,-8.52536
20.030767,-8.365204
22.171614,-8.199341
24.312458,-8.03775
27.08979,-7.872589
29.867123,-7.707306
32.644455,-7.5628967
35.421787,-7.43869
38.19912,-7.3317566
40.976448,-7.23938
43.75378,-7.1591797
46.531113,-7.089081
49.308445,-7.027008
52.085777,-6.9709167
54.86311,-6.9187927
