depth,snowc
0.0943473,0.00090752746
0.18113892,0.0
0.26793054,0.0
0.35472217,0.0
0.4415138,0.0
0.5283054,0.0
0.61509705,0.0
0.7018887,0.0
0.7886803,0.0
0.8754719,0.0
0.9622635,0.0
1.0490551,0.0
1.1358467,0.0
1.2226384,0.0
1.30943,0.0
1.3962216,0.0
1.4830133,0.0
1.5698049,0.0
1.6565965,0.0
1.7433882,0.0
1.8301798,0.0
1.9169714,0.0
2.003763,0.0
2.0905547,0.0
2.1773462,0.0
2.264138,0.0
2.3509295,0.0
2.437721,0.0
2.5245128,0.0
2.6113043,0.0
2.698096,0.0
2.7848876,0.0
2.8716793,0.0
2.9584708,0.0
3.0452626,0.0
3.132054,0.0
3.2188458,0.0
3.3056374,0.0
3.3924289,0.0
3.4792206,0.0
3.5660121,0.0
3.652804,0.0
3.7395954,0.0
3.8263872,0.0
3.9131787,0.0
3.9999704,0.0
4.086762,0.0
4.1735535,0.0
4.260345,0.0
4.347137,0.0
4.4339285,0.0
4.52072,0.0
4.6075115,0.0
4.6943035,0.0
4.781095,0.0
4.8678865,0.0
4.954678,0.0
5.04147,0.0
5.1282616,0.0
5.215053,0.0
5.3018446,0.0
5.388636,0.0
5.5622196,0.0
5.7358027,0.0
5.909386,0.0
6.082969,0.0
6.2565527,0.0
6.4301357,0.0
6.7773023,0.0
7.124469,0.0
7.4716353,0.0
7.818802,0.0
8.165968,0.0
8.513135,0.0
8.860301,0.0
9.554634,0.0
10.248967,0.0
10.9433,0.0
11.637633,0.0
12.331966,0.0
13.026299,0.0
14.414965,0.0
15.803631,0.0
17.192297,0.0
18.580963,0.0
19.96963,0.0
22.746962,0.0
25.524292,0.0
28.301624,0.0
31.078957,0.0
33.85629,0.0
36.63362,0.0
39.410954,0.0
42.188286,0.0
44.96562,0.0
47.742947,0.0
50.52028,0.0
53.29761,0.0
56.074944,0.0
58.852276,0.0
