depth,density_bulk
0.15868114,315.05167
0.3175387,317.8199
0.47276375,322.51752
0.6259983,326.87598
0.7764306,332.6791
0.92428863,338.89465
1.0695025,344.3559
1.2124903,349.71014
1.3531612,355.68845
1.493655,361.58118
1.6299978,366.66913
1.7647332,371.2009
1.8982208,375.90723
2.029579,381.0751
2.159528,385.9545
2.304211,391.72766
2.4306004,395.6435
2.5566673,400.01505
2.6804335,403.96295
2.8030546,407.8346
2.9248374,411.77295
3.0451655,415.52487
3.1645787,419.18265
3.2828069,422.90518
3.4000986,426.45657
3.5163658,429.97458
3.6317885,433.41263
3.7466238,436.62283
3.8603406,439.66202
3.9734805,442.67053
4.086307,445.69424
4.197872,448.58035
4.3086524,451.30954
4.418769,454.00998
4.5283213,456.6601
4.6372004,459.19296
4.745743,461.64026
4.853486,464.1057
4.9606957,466.53345
5.067775,468.88034
5.174377,471.23718
5.2800155,473.57352
5.38517,475.8299
5.489763,478.07455
5.594036,480.29016
5.697815,482.43747
5.801022,484.53598
5.903857,486.62854
6.0071235,488.6977
6.1090226,490.69492
10.336325,527.0708
10.425737,559.19147
10.514991,560.388
10.604252,561.5712
10.693473,562.755
10.7823105,563.9331
10.870933,565.0997
10.959271,566.2661
11.047393,567.4253
11.135391,568.5776
11.223143,569.7268
11.31073,570.86633
11.398299,571.9957
11.485613,573.1204
11.572685,574.2445
11.65974,575.36255
11.746898,576.4744
11.83346,577.58307
11.919941,578.6881
12.006213,579.7881
12.092281,580.8849
12.981028,900.0
14.802638,900.0
15.8397665,900.0
16.975824,900.0
18.442104,900.0
19.31718,900.0
20.297136,900.0
21.390032,900.0
22.604227,900.0
23.948385,900.0
25.431461,900.0
27.062717,900.0
27.936886,900.0
33.654278,900.0
36.500275,900.0
41.917004,900.0
44.931454,900.0
48.16987,900.0
51.647175,900.0
55.37831,900.0
59.3782,900.0
63.66178,900.0
68.24398,900.0
73.139725,900.0
78.36395,900.0
81.10391,900.0
83.931595,900.0
86.84886,900.0
89.857574,900.0
