depth,density_bulk
0.08691437,898.5115
0.15905383,900.0
0.23119329,900.0
0.30333275,900.0
0.37547222,900.0
0.44761166,900.0
0.51975113,900.0
0.5918906,900.0
0.6640301,900.0
0.7361695,900.0
0.80830896,900.0
0.88044846,900.0
0.9525879,900.0
1.0247273,900.0
1.0968668,900.0
1.1690062,900.0
1.2411457,900.0
1.3132852,900.0
1.3854246,900.0
1.4575641,900.0
1.5297036,900.0
1.601843,900.0
1.6739825,900.0
1.746122,900.0
1.8182614,900.0
1.9063263,900.0
1.9943912,900.0
2.0983815,900.0
2.2023716,900.0
2.306362,900.0
2.4103522,900.0
2.488345,900.0
2.5663376,900.0
2.6443303,900.0
2.7353218,900.0
2.8263133,900.0
2.9303033,900.0
3.0342937,900.0
3.138284,900.0
3.2422743,900.0
3.3462644,900.0
3.4502547,900.0
3.554245,900.0
3.661753,900.0
3.7692606,900.0
3.8767686,900.0
3.9842765,900.0
4.0917845,900.0
4.199292,900.0
4.3068004,900.0
4.414308,900.0
4.5218163,900.0
4.629324,900.0
4.736832,900.0
4.84434,900.0
4.951848,900.0
5.0593557,900.0
5.1668634,900.0
5.2743716,900.0
5.329925,900.0
5.3854785,900.0
5.496585,900.0
5.607692,900.0
5.7187986,900.0
5.829905,900.0
5.941012,900.0
6.1632257,900.0
6.385439,900.0
6.607652,900.0
6.829866,900.0
7.052079,900.0
7.2797318,900.0
7.507384,900.0
7.9626884,900.0
8.417993,900.0
8.873298,900.0
9.342562,900.0
9.811827,900.0
10.281091,900.0
10.750356,900.0
11.711366,900.0
12.672376,900.0
13.662739,900.0
14.653103,900.0
15.658142,900.0
16.663183,900.0
18.673262,900.0
20.061928,900.0
21.450594,900.0
24.227926,900.0
27.005259,900.0
29.78259,900.0
32.55992,900.0
35.337254,900.0
38.114586,900.0
40.89192,900.0
43.66925,900.0
46.446583,900.0
49.223915,900.0
52.001247,900.0
