depth,dgrain
0.272386,0.48947617
0.42298898,0.6288872
0.5715956,0.6688056
0.7178836,0.7324159
0.862456,0.7863696
1.0057002,0.82809526
1.1475834,0.8509863
1.2883334,0.861154
1.5148752,0.9006098
2.086788,0.9654111
2.2182558,1.0246979
2.34596,1.0693026
2.4731195,1.07578
2.5986326,1.086944
2.7232883,1.1116792
2.8472152,1.1170183
2.9702063,1.1300325
3.093455,1.1441448
3.2158265,1.1604934
3.355662,1.2325125
3.4953024,1.2794378
3.6429868,1.309766
3.7687085,1.3160313
3.894188,1.31271
4.4653625,1.3352796
4.5764236,1.3800567
4.6869073,1.3972771
4.7969513,1.4066205
4.906519,1.4279714
5.016602,1.4368359
5.125915,1.4407189
5.2353983,1.4484365
5.589202,1.4695677
5.707525,1.5133077
5.8249717,1.5449007
5.9394617,1.5589137
6.169603,1.5550907
6.280183,1.552061
6.475145,1.5669392
6.6027536,1.5874859
6.7110615,1.6033115
6.8136935,1.6054024
6.916276,1.6124849
7.0182977,1.6178263
7.120507,1.6218513
7.222517,1.6275635
7.324932,1.6298527
7.425901,1.6393607
7.526584,1.6445509
7.628177,1.6484681
7.728442,1.6538696
7.8290377,1.6619594
8.05833,1.68203
8.168567,1.7210848
8.267721,1.7348359
8.366709,1.7476847
8.801985,1.7632047
8.899434,1.7858762
8.9966755,1.8086799
9.093732,1.8209094
9.19069,1.8239567
9.287561,1.828627
9.38422,1.8336314
9.594471,1.8480676
9.691696,1.8733121
9.787661,1.8783726
9.883258,1.8882562
10.074936,1.9000018
10.335083,1.9130055
10.995537,1.9574658
11.30209,1.9821975
12.137782,2.0202127
13.09777,2.0752366
13.510542,2.109442
14.322749,2.142172
15.332471,2.207426
22.439474,2.4998872
26.49225,2.6379228
31.293316,2.7548888
32.458042,2.9726439
32.61011,2.9905891
33.928795,3.0213275
35.791607,3.070967
54.584682,3.388852
58.467503,3.708204
62.687836,3.825006
69.41668,3.9680862
73.1449,3.9800012
77.07706,3.985648
81.24509,3.9845788
84.569756,3.9845788
87.89139,3.9845788
91.419106,3.9845788
94.94562,3.9845788
99.981674,3.9845788
105.35841,3.9845788
110.852196,3.9845788
116.70468,3.9845788
119.70369,3.9845788
122.79645,3.9845788
