depth,dgrain
0.37852874,0.4385146
0.5269766,0.63316065
0.81455696,0.7463457
0.9564707,0.8493628
1.0969447,0.861154
1.2949274,0.90379447
1.5485332,0.97447807
1.6943003,1.0768652
1.830816,1.1133049
1.9628574,1.1777744
2.09694,1.2214059
2.2250333,1.2307904
2.5056622,1.210105
2.7638874,1.2523037
2.913858,1.3005654
3.0511131,1.3007193
3.172749,1.3467907
3.2950907,1.3739629
3.5596492,1.3796853
3.691446,1.4136287
3.8133674,1.4145771
3.9351375,1.4328121
4.0528193,1.4419862
4.1627846,1.438213
4.2707677,1.4453397
4.378827,1.4523412
4.6920896,1.4788499
4.8081665,1.5158175
4.9247394,1.5460733
5.1530924,1.5531089
5.2568593,1.5565221
5.4948153,1.5721339
5.6969566,1.5905622
6.5067916,1.6374906
6.6481066,1.68249
6.7759256,1.7339966
6.8768325,1.7408969
6.9756517,1.7487022
7.364474,1.7656964
7.4636683,1.8106059
7.560928,1.8215727
7.6578383,1.8269147
8.005556,1.8406744
8.101577,1.8734124
8.197257,1.8789959
8.29289,1.893818
8.389381,1.8992825
8.485134,1.9031212
8.655723,1.9148526
8.751043,1.9262785
8.845969,1.9382136
8.940463,1.9492085
9.03464,1.9545829
9.128631,1.9640281
9.314308,1.9673892
9.498776,1.9760249
9.681595,1.9944407
9.794388,2.0322366
9.998208,2.042516
10.306201,2.0412626
10.557416,2.046501
10.831819,2.068289
11.338548,2.09779
11.445918,2.1352448
12.067733,2.1683047
12.94768,2.2125025
13.615201,2.2526567
14.360422,2.2916162
15.42389,2.335247
16.190247,2.3984063
16.756252,2.4450657
17.913853,2.4997382
20.43289,2.596604
21.25801,2.6831822
22.765928,2.7280204
23.56717,2.771986
24.295359,2.8140001
25.91563,2.876011
27.249477,2.9584756
28.17607,3.1642182
29.2007,3.255613
30.25136,3.3205462
31.248339,3.3860297
32.184,3.3725183
33.304283,3.363816
39.337406,3.363816
44.050022,3.363816
47.367313,3.363816
52.43335,3.363816
55.95894,3.363816
60.091053,3.363816
64.21907,3.363816
68.03912,3.363816
71.85763,3.363816
75.67419,3.363816
79.48988,3.363816
83.002686,3.363816
86.515205,3.363816
89.637794,3.363816
91.812965,3.363816
