depth,T_ice
0.272386,-3.6230469
0.42298898,-8.877228
0.5715956,-10.144989
0.7178836,-10.531097
0.862456,-10.877014
1.0057002,-11.3263855
1.1475834,-11.832123
1.2883334,-12.345062
1.5148752,-12.993683
2.086788,-14.170929
2.2182558,-15.091492
2.34596,-15.433411
2.4731195,-15.757599
2.5986326,-16.064392
2.7232883,-16.353668
2.8472152,-16.62674
2.9702063,-16.88382
3.093455,-17.126251
3.2158265,-17.354279
3.355662,-17.543839
3.4953024,-17.712906
3.6429868,-17.88147
3.7687085,-18.030151
3.894188,-18.163254
4.4653625,-18.491089
4.5764236,-18.711197
4.6869073,-18.780914
4.7969513,-18.844559
4.906519,-18.902542
5.016602,-18.95549
5.125915,-19.00357
5.2353983,-19.047058
5.589202,-19.126907
5.707525,-19.181778
5.8249717,-19.204254
5.9394617,-19.222992
6.169603,-19.2462
6.280183,-19.261185
6.475145,-19.271774
6.6027536,-19.277618
6.7110615,-19.279572
6.8136935,-19.2798
6.916276,-19.278717
7.0182977,-19.276443
7.120507,-19.273071
7.222517,-19.268723
7.324932,-19.263489
7.425901,-19.257477
7.526584,-19.250824
7.628177,-19.24353
7.728442,-19.235718
7.8290377,-19.227493
8.05833,-19.215225
8.168567,-19.20169
8.267721,-19.19194
8.366709,-19.18216
8.801985,-19.156784
8.899434,-19.130905
8.9966755,-19.121155
9.093732,-19.111511
9.19069,-19.101974
9.287561,-19.09256
9.38422,-19.083313
9.594471,-19.06929
9.691696,-19.055801
9.787661,-19.047348
9.883258,-19.039154
10.074936,-19.027222
10.335083,-19.009949
10.995537,-18.977585
11.30209,-18.952347
12.137782,-18.927246
13.09777,-18.904175
13.510542,-18.898315
14.322749,-18.896301
15.332471,-18.900269
22.439474,-18.940125
26.49225,-18.914703
31.293316,-18.863937
32.458042,-18.810577
32.61011,-18.798096
33.928795,-18.784195
35.791607,-18.752213
54.584682,-18.544968
58.467503,-18.307648
62.687836,-18.228973
69.41668,-18.127625
73.1449,-18.035843
77.07706,-17.971756
81.24509,-17.907837
84.569756,-17.852585
87.89139,-17.806305
91.419106,-17.761963
94.94562,-17.719543
99.981674,-17.670624
105.35841,-17.614532
110.852196,-17.560837
116.70468,-17.50911
119.70369,-17.470444
122.79645,-17.444794
