depth,snowc
0.093008526,0.02140841
0.15154727,0.018513633
0.210086,0.018513633
0.31043813,0.031737655
0.41079023,0.031737655
0.5111424,0.031737655
0.6114945,0.031737655
0.7118466,0.031737655
0.8121987,0.031737655
0.91255087,0.031737655
1.012903,0.031737655
1.113255,0.031737655
1.2136072,0.031737655
1.3139594,0.031737655
1.4143114,0.031737655
1.5146636,0.031737655
1.6150156,0.031737655
1.7153678,0.031737655
1.81572,0.031737655
1.916072,0.031737655
2.0164242,0.031737655
2.1167762,0.031737655
2.2171285,0.031737655
2.3174806,0.031737655
2.4178326,0.031737655
2.5181847,0.031737655
2.618537,0.031737655
2.7053285,0.0
2.7921202,0.0
2.8789117,0.0
2.9657035,0.0
3.052495,0.0
3.1392865,0.0
3.2260783,0.0
3.3128698,0.0
3.3996615,0.0
3.486453,0.0
3.5732448,0.0
3.6600363,0.0
3.746828,0.0
3.8336196,0.0
3.9204113,0.0
4.0072026,0.0
4.0939946,0.0
4.180786,0.0
4.2675776,0.0
4.354369,0.0
4.441161,0.0
4.5279527,0.0
4.614744,0.0
4.7015357,0.0
4.7883277,0.0
4.875119,0.0
4.9619107,0.0
5.0487022,0.0
5.1354938,0.0
5.2222857,0.0
5.3090773,0.0
5.395869,0.0
5.5694523,0.0
5.7430353,0.0
5.9166183,0.0
6.090202,0.0
6.263785,0.0
6.4373684,0.0
6.784535,0.0
7.1317015,0.0
7.478868,0.0
7.826034,0.0
8.173201,0.0
8.520368,0.0
8.867534,0.0
9.561867,0.0
10.2562,0.0
10.950533,0.0
11.644866,0.0
12.339199,0.0
13.727864,0.0
15.11653,0.0
16.505198,0.0
17.893862,0.0
19.282528,0.0
20.671194,0.0
22.05986,0.0
24.837193,0.0
27.614525,0.0
30.391857,0.0
33.16919,0.0
35.94652,0.0
38.723854,0.0
41.501183,0.0
44.278515,0.0
47.055847,0.0
49.83318,0.0
52.61051,0.0
55.387844,0.0
58.165176,0.0
60.94251,0.0
63.71984,0.0
66.49717,0.0
