depth,snic
0.093008526,0.060227197
0.15154727,0.034179688
0.210086,0.034179688
0.31043813,0.05859375
0.41079023,0.05859375
0.5111424,0.05859375
0.6114945,0.05859375
0.7118466,0.05859375
0.8121987,0.05859375
0.91255087,0.05859375
1.012903,0.05859375
1.113255,0.05859375
1.2136072,0.05859375
1.3139594,0.05859375
1.4143114,0.05859375
1.5146636,0.05859375
1.6150156,0.05859375
1.7153678,0.05859375
1.81572,0.05859375
1.916072,0.05859375
2.0164242,0.05859375
2.1167762,0.05859375
2.2171285,0.05859375
2.3174806,0.05859375
2.4178326,0.05859375
2.5181847,0.05859375
2.618537,0.05859375
2.7053285,0.078125
2.7921202,0.078125
2.8789117,0.078125
2.9657035,0.078125
3.052495,0.078125
3.1392865,0.078125
3.2260783,0.078125
3.3128698,0.078125
3.3996615,0.078125
3.486453,0.078125
3.5732448,0.078125
3.6600363,0.078125
3.746828,0.078125
3.8336196,0.078125
3.9204113,0.078125
4.0072026,0.078125
4.0939946,0.078125
4.180786,0.078125
4.2675776,0.078125
4.354369,0.078125
4.441161,0.078125
4.5279527,0.078125
4.614744,0.078125
4.7015357,0.078125
4.7883277,0.078125
4.875119,0.078125
4.9619107,0.078125
5.0487022,0.078125
5.1354938,0.078125
5.2222857,0.078125
5.3090773,0.078125
5.395869,0.078125
5.5694523,0.15625
5.7430353,0.15625
5.9166183,0.15625
6.090202,0.15625
6.263785,0.15625
6.4373684,0.15625
6.784535,0.3125
7.1317015,0.3125
7.478868,0.3125
7.826034,0.3125
8.173201,0.3125
8.520368,0.3125
8.867534,0.3125
9.561867,0.625
10.2562,0.625
10.950533,0.625
11.644866,0.625
12.339199,0.625
13.727864,1.25
15.11653,1.25
16.505198,1.25
17.893862,1.25
19.282528,1.25
20.671194,1.25
22.05986,1.25
24.837193,2.5
27.614525,2.5
30.391857,2.5
33.16919,2.5
35.94652,2.5
38.723854,2.5
41.501183,2.5
44.278515,2.5
47.055847,2.5
49.83318,2.5
52.61051,2.5
55.387844,2.5
58.165176,2.5
60.94251,2.5
63.71984,2.5
66.49717,2.5
