depth,rhofirn
0.081553645,784.30066
0.15230048,900.0
0.23775484,900.0
0.3232092,900.0
0.43427837,900.0
0.5453476,900.0
0.64702654,900.0
0.7299252,900.0
0.8095979,900.0
0.8974872,900.0
0.98537654,900.0
1.0732658,900.0
1.17348,900.0
1.2736942,900.0
1.3303733,900.0
1.3870524,900.0
1.4441411,900.0
1.5059755,900.0
1.5678098,900.0
1.6335707,900.0
1.7071844,900.0
1.7965039,900.0
1.8858234,900.0
1.975143,900.0
2.0695648,900.0
2.163987,900.0
2.258409,900.0
2.352831,900.0
2.458209,900.0
2.5635872,900.0
2.6374915,900.0
2.7113957,900.0
2.7944915,900.0
2.8775876,900.0
2.9440644,900.0
3.0105412,900.0
3.0806763,900.0
3.1508112,900.0
3.23848,900.0
3.326149,900.0
3.4313514,900.0
3.5403442,900.0
3.6493368,900.0
3.7583296,900.0
3.8673222,900.0
3.9412475,900.0
4.0151725,900.0
4.0890975,900.0
4.1465034,900.0
4.20391,900.0
4.261316,900.0
4.318722,900.0
4.396571,900.0
4.454958,900.0
4.5133452,900.0
4.6301193,900.0
4.785818,900.0
4.949638,900.0
5.113458,900.0
5.2772784,900.0
5.4410987,900.0
5.613318,900.0
5.785537,900.0
6.1299753,900.0
6.4917765,900.0
6.8535776,900.0
7.2333155,900.0
7.613053,900.0
8.011311,900.0
8.409568,900.0
9.2443075,900.0
10.118476,900.0
11.033295,900.0
11.990006,900.0
12.98987,900.0
14.034163,900.0
15.124185,900.0
16.26125,900.0
17.471558,900.0
18.681866,900.0
21.29318,900.0
24.098597,900.0
27.113045,900.0
30.06797,900.0
33.022896,900.0
35.694336,900.0
38.67216,900.0
41.64999,900.0
43.843887,900.0
46.03778,900.0
48.285137,900.0
50.532497,900.0
52.833317,900.0
55.321316,900.0
57.891438,900.0
60.545544,900.0
63.285507,900.0
66.11318,900.0
69.03045,900.0
72.03917,900.0
