depth,dgrain
0.093008526,2.9534774
0.15154727,3.110187
0.210086,3.110187
0.31043813,3.110187
0.41079023,3.110187
0.5111424,3.110187
0.6114945,3.110187
0.7118466,3.110187
0.8121987,3.110187
0.91255087,3.110187
1.012903,3.110187
1.113255,3.110187
1.2136072,3.110187
1.3139594,3.110187
1.4143114,3.110187
1.5146636,3.110187
1.6150156,3.110187
1.7153678,3.110187
1.81572,3.110187
1.916072,3.110187
2.0164242,3.110187
2.1167762,3.110187
2.2171285,3.110187
2.3174806,3.110187
2.4178326,3.110187
2.5181847,3.110187
2.618537,3.110187
2.7053285,2.4659197
2.7921202,2.4659197
2.8789117,2.4659197
2.9657035,2.4659197
3.052495,2.4659197
3.1392865,2.4659197
3.2260783,2.4659197
3.3128698,2.4659197
3.3996615,2.4659197
3.486453,2.4659197
3.5732448,2.4659197
3.6600363,2.4659197
3.746828,2.4659197
3.8336196,2.4659197
3.9204113,2.4659197
4.0072026,2.4659197
4.0939946,2.4659197
4.180786,2.4659197
4.2675776,2.4659197
4.354369,2.4659197
4.441161,2.4659197
4.5279527,2.4659197
4.614744,2.4659197
4.7015357,2.4659197
4.7883277,2.4659197
4.875119,2.4659197
4.9619107,2.4659197
5.0487022,2.4659197
5.1354938,2.4659197
5.2222857,2.4659197
5.3090773,2.4659197
5.395869,2.4659197
5.5694523,2.4659197
5.7430353,2.4659197
5.9166183,2.4659197
6.090202,2.4659197
6.263785,2.4659197
6.4373684,2.4659197
6.784535,2.4659197
7.1317015,2.4659197
7.478868,2.4659197
7.826034,2.4659197
8.173201,2.4659197
8.520368,2.4659197
8.867534,2.4659197
9.561867,2.4659197
10.2562,2.4659197
10.950533,2.4659197
11.644866,2.4659197
12.339199,2.4659197
13.727864,2.4659197
15.11653,2.4659197
16.505198,2.4659197
17.893862,2.4659197
19.282528,2.4659197
20.671194,2.4659197
22.05986,2.4659197
24.837193,2.4659197
27.614525,2.4659197
30.391857,2.4659197
33.16919,2.4659197
35.94652,1.6149424
38.723854,1.6149424
41.501183,1.6149424
44.278515,1.6149424
47.055847,1.6149424
49.83318,1.6149424
52.61051,1.6149424
55.387844,1.6149424
58.165176,1.6149424
60.94251,1.6149424
63.71984,1.6149424
66.49717,1.6149424
