depth,T_ice
0.1452158,-1.9628906
0.3090103,-5.2176514
0.46273622,-6.180084
0.607085,-6.305237
0.7473915,-6.45047
0.88626873,-6.7495117
1.0236357,-7.154907
1.160279,-7.6123962
1.3167133,-8.114868
1.7065027,-8.975098
1.8482659,-9.807953
1.9856412,-10.207947
2.118824,-10.578339
2.2456982,-10.919312
2.3747523,-11.233368
2.5031724,-11.526184
2.6277862,-11.796692
2.9496632,-12.249207
3.1950204,-12.680634
3.3375418,-12.901611
3.4608262,-13.055634
3.7162635,-13.258575
3.893616,-13.430725
4.1218033,-13.563507
4.2417393,-13.666199
4.6078863,-13.79599
4.9530945,-13.935974
5.055103,-14.002441
5.156795,-14.031708
5.3723536,-14.068878
5.7324185,-14.118439
5.8412886,-14.143188
5.949577,-14.153168
6.159552,-14.165375
6.3569403,-14.1753845
6.462874,-14.179047
6.5836368,-14.180542
6.688777,-14.181091
6.7863092,-14.180847
6.88384,-14.180023
6.981248,-14.178711
7.07867,-14.176971
7.177018,-14.174835
7.273387,-14.172455
7.369568,-14.169891
7.4655547,-14.167175
7.5657296,-14.164368
7.6615114,-14.16153
7.7571664,-14.158722
7.941345,-14.155518
8.056208,-14.152588
8.5087385,-14.147888
9.102405,-14.144592
9.405381,-14.151093
9.5118,-14.156372
9.61142,-14.159851
9.703158,-14.163605
9.885112,-14.169647
10.117673,-14.179596
10.219438,-14.188812
10.326373,-14.195221
10.421298,-14.201935
10.511621,-14.208801
10.601806,-14.215881
10.692728,-14.223297
10.782782,-14.231018
10.904798,-14.240082
11.055152,-14.250397
11.190798,-14.260834
11.29643,-14.27124
11.3863,-14.281158
11.475579,-14.291016
11.5655775,-14.301086
11.655153,-14.311401
11.744372,-14.321838
11.832997,-14.332428
11.921943,-14.34317
16.486174,-14.584808
18.229853,-14.845123
18.921711,-14.918243
22.284384,-15.016876
25.640497,-15.090118
27.899218,-15.100769
28.572966,-15.0937195
29.750565,-15.0877075
31.966818,-15.069885
39.260426,-14.993591
43.824562,-14.836975
48.451736,-14.68811
53.12708,-14.510742
56.83781,-14.327942
60.340572,-14.156036
64.46216,-13.966003
68.57789,-13.748199
73.98598,-13.483734
79.38885,-13.161652
83.82316,-12.850189
87.816376,-12.58316
91.80839,-12.3284
96.13346,-12.060425
