depth,dgrain
0.1573212,0.59280694
0.3110044,0.6582776
0.4624292,0.7151683
0.61227226,0.75593495
0.76071715,0.8503377
0.90813917,0.88505113
1.0537851,0.9115168
1.3562301,0.9452752
1.503339,0.9964142
1.6414144,1.0230188
1.7784246,1.0752474
1.9131674,1.11213
2.0465584,1.1301703
2.178798,1.1490539
2.3675835,1.1819507
2.4969544,1.212059
2.6248398,1.2250977
2.7512646,1.2351015
2.876654,1.2781236
3.0015779,1.3048564
3.1252103,1.3230543
3.280305,1.3413845
3.4021513,1.3625536
3.5225952,1.371938
3.6420913,1.3962697
3.760882,1.4173472
3.8792336,1.4368359
3.9965074,1.4473311
4.1131,1.4548265
4.22929,1.4579936
4.345242,1.4622042
4.460305,1.4733969
4.574391,1.4885641
4.6880536,1.4997073
4.801067,1.5308427
4.9136195,1.5467868
5.025479,1.564365
5.137334,1.5719995
5.2602086,1.5839287
5.3705444,1.5991749
5.480341,1.6051747
5.5903354,1.6140629
5.699403,1.6233889
5.807956,1.635586
5.9162626,1.6438456
6.023919,1.6497302
6.1311984,1.6603755
6.292153,1.6809046
6.398743,1.6871607
6.5052357,1.6954981
6.6112766,1.7263042
6.7166624,1.7425892
6.821575,1.7480593
6.9265504,1.7548014
7.030994,1.7647761
7.135166,1.7755424
7.2388616,1.784348
7.3421345,1.7945992
7.445119,1.8189697
7.5479283,1.829977
7.6508327,1.8377578
7.772453,1.8494828
7.874299,1.8608321
7.975839,1.884695
8.077385,1.8988025
8.178437,1.9045134
8.340224,1.9166338
10.307534,2.0232468
10.511333,2.1047962
10.610974,2.1151462
17.860998,2.373039
18.04537,2.6115642
21.171064,2.6998565
21.25456,2.7769907
21.337994,2.7790585
21.421314,2.782829
21.546295,2.79023
23.050852,2.8356602
23.197144,2.8854048
23.60713,2.9063635
23.771212,2.9185915
27.459417,3.2569592
31.096684,3.2569592
31.527288,3.363816
32.448463,3.363816
32.937946,3.363816
33.467743,3.363816
34.012424,3.363816
34.597347,3.363816
35.206875,3.363816
35.801224,3.363816
38.668434,3.363816
42.91263,3.363816
47.15635,3.363816
54.054913,3.363816
62.349716,3.363816
70.00473,3.363816
77.657745,3.363816
85.6636,3.363816
89.9996,3.363816
