depth,snowc
0.25019264,0.0636973
0.39895287,0.05000252
0.5441761,0.05000844
0.68764627,0.05004471
0.8305982,0.050400082
0.9718991,0.050303288
1.1121689,0.050405286
1.250166,0.050032943
1.3967284,0.05041972
1.6647424,0.08854689
1.8980651,0.06804086
2.0467603,0.05002741
2.178629,0.05011111
2.561033,0.15057687
2.8136907,0.10058402
2.9313557,0.05014329
3.1330974,0.08514533
3.2519815,0.03139719
3.3899775,0.0501378
3.5222356,0.050032318
3.6528945,0.050768837
3.9187453,0.10018453
4.260433,0.108995356
4.7563343,0.20028663
4.863558,0.05100727
4.968724,0.050172582
5.0734506,0.050104715
5.1780877,0.050203938
5.282007,0.050001603
5.514007,0.097702205
5.638583,0.050777722
5.7615314,0.05002858
5.876545,0.050615117
6.0977225,0.10015643
6.205652,0.050307494
6.306461,0.05010164
6.509216,0.09556652
6.5897827,0.027354231
6.7119074,0.050255522
6.815211,0.050135385
6.914737,0.05027613
7.013532,0.050020047
7.112106,0.050017502
7.210708,0.050138537
7.308923,0.050045725
7.407125,0.050140794
7.5048656,0.050004534
7.6032696,0.050442923
7.7025495,0.05099169
7.799765,0.050027702
7.896759,0.05000768
8.027632,0.039836746
8.168589,0.050055064
8.285802,0.05015948
8.785598,0.15897657
8.88655,0.050122272
9.291777,0.2151874
9.593743,0.12507184
9.69744,0.05010501
9.791702,0.050502423
9.88486,0.050175827
10.070699,0.10031172
10.332158,0.11803888
10.538207,0.10015813
10.905886,0.20091003
11.1038065,0.104553744
11.321855,0.073493145
12.230676,0.50253844
13.025583,0.41489592
14.187583,0.5583209
15.784523,0.727097
16.907284,0.6007871
18.445509,0.8758243
19.347326,0.34872168
23.071686,2.1059759
25.722296,1.3364582
26.774021,0.60015273
28.1258,0.8255904
28.906057,0.29873285
33.220436,2.7550123
44.605442,7.6669836
48.176693,2.522854
54.010136,4.163607
58.137253,2.988601
63.018993,3.6154685
69.062256,4.5297217
72.42588,2.71344
77.853806,4.45236
81.8022,3.24264
85.7985,3.47784
89.144226,2.84358
92.48932,2.84358
97.30246,4.12464
102.3997,4.40688
105.12161,2.31348
107.835434,2.38908
110.74931,2.46636
113.576996,2.54532
116.54323,2.62596
119.611244,2.70828
