depth,density_bulk
0.20358361,316.70657
0.3604749,319.0654
0.5157733,322.2232
0.668942,326.38654
0.8203615,330.18457
0.9704322,333.17523
1.1191627,336.1323
1.26644,339.49078
1.4120626,343.4513
1.5557932,347.93658
1.6980166,352.11902
1.8385462,355.79077
1.9776129,359.77402
2.114842,364.42188
2.2505295,368.7726
2.3847804,372.57913
2.517943,376.3366
2.649563,380.59442
2.7798474,385.01694
2.9084256,388.9901
3.0358927,392.5015
3.1622534,395.7109
3.411826,400.61548
3.5353856,405.4954
3.6578436,408.4959
3.7801657,411.35468
3.901826,414.2026
4.0217113,417.15018
4.1408787,420.05286
4.2591605,422.75146
4.3768315,425.26648
4.4937468,427.65964
4.6374726,434.80194
4.7529573,433.34497
4.867868,435.8171
12.716139,495.77637
12.808561,541.5251
12.900739,542.3769
12.992834,543.21405
13.084915,544.04254
13.176769,544.86536
13.268685,545.6873
13.360191,546.5093
13.451679,547.32196
13.543079,548.12384
13.63446,548.9244
13.725409,549.7285
13.816254,550.524
13.907004,551.30756
13.997812,552.0871
14.088335,552.87244
14.178759,553.6588
14.26918,554.43567
14.359224,555.1995
14.449171,555.9522
14.539048,556.7009
14.628775,557.4519
14.7184515,558.1996
14.8079195,558.9376
14.897554,559.6693
14.987009,560.399
15.07613,561.1295
15.165434,561.8579
15.254308,562.57715
15.3430805,563.28613
15.431722,563.988
15.55052,568.51575
15.639354,565.6451
15.7276745,566.3475
15.8159075,567.03973
15.904664,567.7272
15.992899,568.4159
16.081045,569.1044
16.168789,569.7856
16.256542,570.45795
16.344164,571.1267
16.431627,571.7984
16.51898,572.46826
16.606617,573.13184
20.69781,601.7623
24.762932,605.6212
25.207191,625.88324
26.149508,642.4626
26.64671,660.7928
27.190392,637.5868
27.744081,659.82983
28.343351,642.0126
28.965485,650.71893
29.562948,712.23175
32.482227,659.0636
33.281036,676.02405
34.07381,712.8254
36.815186,676.26715
38.779232,700.17633
47.982956,718.57214
56.297672,766.1688
64.380135,796.15173
71.62118,827.20636
79.63212,851.2117
83.97051,862.92255
