depth,T_ice
0.25071424,-2.290039
0.39945203,-7.0624695
0.545426,-8.440521
0.6895469,-8.869965
0.8327902,-9.240967
0.974474,-9.718262
1.1152143,-10.25354
1.2539945,-10.792816
1.493778,-11.49054
1.9231832,-12.489655
2.0694141,-13.215485
2.203787,-13.558228
2.3397503,-13.882111
2.4630024,-14.188995
2.5853586,-14.476044
2.7073689,-14.74823
2.8285487,-15.005707
2.9486253,-15.248077
3.0679605,-15.4758
3.1876135,-15.690643
3.4330158,-15.95459
3.5679064,-16.178558
3.7078712,-16.327606
3.970502,-16.52417
4.5462008,-16.840881
4.66597,-17.005249
4.7730246,-17.061127
4.879959,-17.111084
4.9869795,-17.156494
5.0939665,-17.197647
5.200188,-17.23465
5.3055634,-17.267654
5.535708,-17.310944
5.660332,-17.343369
5.783471,-17.361542
6.009727,-17.382996
6.118568,-17.396194
6.2206607,-17.402664
6.3225584,-17.407242
6.5259843,-17.411438
6.660418,-17.410873
6.7699733,-17.408463
6.8703413,-17.404877
6.971794,-17.400314
7.071653,-17.394821
7.1726255,-17.38852
7.2720513,-17.381485
7.3711376,-17.373886
7.4701695,-17.365753
7.5693755,-17.357132
7.668613,-17.348099
7.7670007,-17.33876
7.8651032,-17.329208
8.109754,-17.31543
8.235255,-17.30066
8.365687,-17.289627
8.733993,-17.268051
9.307298,-17.223175
9.620741,-17.18428
10.091927,-17.153442
10.35203,-17.129303
11.012759,-17.102783
11.376064,-17.083832
12.01479,-17.070343
12.993789,-17.060242
13.468796,-17.06427
14.305014,-17.071716
15.5200815,-17.08963
18.22653,-17.13144
19.09408,-17.155975
22.909145,-17.179352
24.113878,-17.16893
25.146463,-17.16069
26.465633,-17.148804
27.77183,-17.130524
28.597588,-17.113403
30.500202,-17.089539
32.852825,-17.044006
36.852932,-16.966736
40.982857,-16.858002
45.11027,-16.743347
48.799587,-16.632202
54.082626,-16.505585
58.51152,-16.366302
62.800743,-16.242432
68.84867,-16.09671
72.213036,-15.965118
77.64178,-15.851685
81.591,-15.7258
85.58761,-15.62085
88.933784,-15.523712
92.2794,-15.430511
97.09339,-15.315033
102.19158,-15.172394
104.91438,-15.056305
107.62869,-14.975586
110.543945,-14.890717
113.37163,-14.805115
116.338585,-14.721954
119.40752,-14.633362
