depth,rhofirn
0.057817075,899.62665
0.11577543,899.62665
0.1761785,900.0
0.23658156,900.0
0.2969846,900.0
0.3573877,900.0
0.41779074,900.0
0.47819382,900.0
0.53859687,900.0
0.5989999,900.0
0.659403,900.0
0.7198061,900.0
0.7802091,900.0
0.8406122,900.0
0.9312168,900.0
1.0218214,900.0
1.112426,900.0
1.2030306,900.0
1.2634337,900.0
1.3238367,900.0
1.3842398,900.0
1.4446428,900.0
1.505876,900.0
1.5977256,900.0
1.6895753,900.0
1.7508085,900.0
1.8120415,900.0
1.8732747,900.0
1.9345077,900.0
1.9957409,900.0
2.056974,900.0
2.1182072,900.0
2.1794403,900.0
2.2406733,900.0
2.3019066,900.0
2.3631396,900.0
2.4243727,900.0
2.485606,900.0
2.546839,900.0
2.608072,900.0
2.669305,900.0
2.7305384,900.0
2.7917714,900.0
2.8530045,900.0
2.9142377,900.0
2.9754708,900.0
3.0367038,900.0
3.097937,900.0
3.1591702,900.0
3.2204032,900.0
3.2816365,900.0
3.3428695,900.0
3.4041026,900.0
3.4677174,900.0
3.531332,900.0
3.5949469,900.0
3.6585615,900.0
3.7539837,900.0
3.8494058,900.0
3.9448278,900.0
4.04025,900.0
4.135672,900.0
4.2310944,900.0
4.326516,900.0
4.4219384,900.0
4.5491676,900.0
4.6763973,900.0
4.8036265,900.0
4.930856,900.0
5.058086,900.0
5.185315,900.0
5.439774,900.0
5.694233,900.0
5.948692,900.0
6.2031507,900.0
6.4576097,900.0
6.7120686,900.0
6.966528,900.0
7.4754457,900.0
7.8226123,900.0
8.169779,900.0
8.864112,900.0
9.558445,900.0
10.252777,900.0
10.94711,900.0
11.641443,900.0
13.030109,900.0
14.418776,900.0
15.807442,900.0
17.196108,900.0
18.584774,900.0
19.97344,900.0
21.362104,900.0
24.139437,900.0
26.916769,900.0
29.694101,900.0
32.47143,900.0
35.248764,900.0
38.026096,900.0
40.80343,900.0
