depth,rhofirn
0.09674708,324.4097
0.1835387,900.0
0.2703303,900.0
0.35712194,900.0
0.44391358,900.0
0.5307052,900.0
0.6174968,900.0
0.7042884,900.0
0.79108006,900.0
0.8778717,900.0
0.9646633,900.0
1.0514549,900.0
1.1382465,900.0
1.2250382,900.0
1.3118298,900.0
1.3986214,900.0
1.4854131,900.0
1.5722047,900.0
1.6589963,900.0
1.7457879,900.0
1.8325795,900.0
1.9193711,900.0
2.006163,900.0
2.0929544,900.0
2.1797462,900.0
2.2665377,900.0
2.3533292,900.0
2.440121,900.0
2.5269125,900.0
2.6137042,900.0
2.7004957,900.0
2.7872875,900.0
2.874079,900.0
2.9608707,900.0
3.0476623,900.0
3.1344538,900.0
3.2212455,900.0
3.308037,900.0
3.3948288,900.0
3.4816203,900.0
3.568412,900.0
3.6552036,900.0
3.7419953,900.0
3.8287868,900.0
3.9155786,900.0
4.0023704,900.0
4.089162,900.0
4.1759534,900.0
4.262745,900.0
4.3495364,900.0
4.4363284,900.0
4.52312,900.0
4.6099114,900.0
4.696703,900.0
4.783495,900.0
4.8702865,900.0
4.957078,900.0
5.0438695,900.0
5.130661,900.0
5.217453,900.0
5.391036,900.0
5.5646195,900.0
5.7382026,900.0
5.9117856,900.0
6.085369,900.0
6.258952,900.0
6.6061187,900.0
6.953285,900.0
7.3004518,900.0
7.6476183,900.0
7.994785,900.0
8.341951,900.0
9.036284,900.0
9.730618,900.0
10.424951,900.0
11.119284,900.0
11.813616,900.0
12.507949,900.0
13.896615,900.0
15.285281,900.0
16.673946,900.0
18.062613,900.0
19.451279,900.0
20.839945,900.0
22.228611,900.0
25.005943,900.0
27.783276,900.0
30.560606,900.0
33.33794,900.0
36.115273,900.0
38.8926,900.0
41.669933,900.0
44.447266,900.0
47.224598,900.0
50.00193,900.0
52.779263,900.0
55.556595,900.0
58.333927,900.0
61.11126,900.0
63.88859,900.0
