depth,snowc
0.09090641,0.02184372
0.25761503,0.043439668
0.40736303,0.043439668
0.49550375,0.025297118
0.58354527,0.025297118
0.7299891,0.040747017
0.86833787,0.040747017
1.0222801,0.050237298
1.1116734,0.013487166
1.2000457,0.013847556
1.3570426,0.020719428
1.4993219,0.020719428
1.765103,0.041438855
1.9392979,0.02520936
2.1134887,0.02520936
2.4020648,0.024956124
2.6220398,0.016800117
2.8420136,0.016800117
3.281065,0.033600233
3.7076335,0.033600233
4.136712,0.033600233
4.5215244,0.025223382
5.0293126,0.025223382
5.292586,0.005864229
5.8189116,0.005864229
6.3748546,0.0006994376
6.9330773,0.0006994376
8.016361,0.0013988751
8.770647,0.0009325834
8.826194,0.05
8.881741,0.05
8.992833,0.1
9.159473,0.15
9.270567,0.1
9.326114,0.05
9.38166,0.05
9.5483,0.15
9.659393,0.1
9.770487,0.1
9.948653,0.160376
10.020683,0.0648375
10.100563,0.0719033
10.188843,0.0794647
10.286093,0.0875385
10.3928995,0.0961415
10.50987,0.1052905
10.6376295,0.1150023
10.776823,0.1252937
10.928111,0.1361815
11.092176,0.1476825
11.269718,0.1598135
11.564791,0.26560766
12.129305,0.5081444
12.385383,0.2305065
12.659528,0.2467703
12.952571,0.2637817
13.265363,0.2815575
13.59877,0.3001145
13.953679,0.3194695
14.330996,0.3396393
14.731643,0.3606407
15.156564,0.3824905
15.60672,0.4052055
16.083092,0.4288025
16.586676,0.4532983
17.118488,0.4787097
17.67957,0.5050535
18.270971,0.5323465
18.893766,0.5606055
19.549047,0.5898473
20.237923,0.6200887
20.961525,0.6513465
21.721,0.6836375
22.517515,0.7169785
23.352255,0.7513863
26.195044,2.5589197
28.163662,1.7720419
30.22937,1.8594359
32.31663,1.878835
35.401127,2.7764933
38.206543,2.52528
41.220993,2.71344
44.459408,2.91504
47.130844,2.40468
49.802284,2.40468
51.769566,1.77084
53.73685,1.77084
55.738663,1.80192
57.809532,1.86408
59.95132,1.92792
62.20416,2.02788
64.533516,2.09676
66.94126,2.16732
69.42927,2.23956
71.99939,2.31348
74.653496,2.38908
77.393456,2.46636
80.22113,2.54532
83.1384,2.62596
86.14712,2.70828
