depth,rhofirn
0.15788057,316.83554
0.31378263,320.73764
0.4680182,324.39352
0.6208075,327.67526
0.7717437,331.60413
0.92051816,336.1856
1.0676934,340.46066
1.2129371,344.2403
1.3564179,348.5062
1.4979078,353.35962
1.6376494,357.75983
1.7759933,361.69766
1.9125496,366.321
2.0472686,371.0842
2.180723,375.26297
2.313387,379.06
2.444511,382.76523
2.574645,386.60968
2.702742,390.2852
2.829746,393.64047
2.955744,396.9326
3.0807116,400.35904
3.2045646,403.66354
3.3275824,406.71848
3.4496527,409.60794
3.5713928,412.58548
3.6917467,415.6379
3.8112211,418.529
3.9305642,421.25143
4.048481,423.98166
4.166047,426.69983
4.2825284,429.2764
4.3985887,431.74686
4.5137763,434.27628
4.6282406,436.75134
4.7422132,439.08655
4.8554873,441.36435
4.968232,443.6254
5.080382,445.80237
5.1920137,447.88245
5.3032084,449.98383
5.413824,452.07294
5.524064,454.0714
5.6337066,455.99716
5.7432485,457.9336
5.852025,459.894
5.9603057,461.79034
6.0681787,463.62204
6.1756783,465.43716
6.282686,467.24658
6.389431,469.0082
6.4956408,470.71027
6.6015806,472.40717
6.707111,474.11557
6.812203,475.7737
6.917015,477.3775
7.021436,479.0092
7.125477,480.6379
7.229235,482.2092
7.3330064,483.7359
7.436166,485.24002
7.5393696,486.7465
7.6418476,488.22668
7.7439637,489.6604
7.947255,491.79318
8.048503,493.89734
8.149586,495.26053
8.250341,496.59488
8.351689,497.93884
8.451845,499.288
13.014465,526.39056
13.827646,554.04297
13.917326,558.2251
14.006667,559.563
14.0956955,561.53357
14.184332,564.0084
14.973585,570.068
15.058954,585.59863
16.013481,576.1092
18.829306,599.0177
21.618216,604.799
22.0691,616.6885
23.02068,636.2076
23.521004,656.66864
24.071112,630.1404
24.62852,655.4289
25.234358,635.0509
25.862022,644.9864
26.46062,710.8786
29.40239,654.02527
30.205393,672.49225
30.999853,711.313
33.756554,672.5079
35.726917,697.9307
44.95209,716.9013
53.274097,765.4979
61.36054,795.7599
68.603615,826.97424
76.61619,851.0384
80.955315,862.77747
