depth,T_ice
0.06463428,0.0
0.13170467,0.0
0.20945469,0.009857178
0.2677672,-0.22369385
0.32607973,-0.3484497
0.38439223,-0.45794678
0.44270474,-0.5510864
0.52045476,-0.6421509
0.5982048,-0.7246094
0.6759548,-0.79260254
0.75370485,-0.8522949
0.8317756,-0.90823364
0.9098464,-0.96325684
0.98791724,-1.0186157
1.0659881,-1.0747986
1.1440588,-1.1318054
1.2221296,-1.1893005
1.3002005,-1.2469788
1.3782712,-1.3044739
1.4786665,-1.3696594
1.5790619,-1.441803
1.6794573,-1.5124512
1.7798526,-1.5813904
1.8601689,-1.6417542
1.9404851,-1.6941528
2.0208013,-1.7452393
2.1011176,-1.7950134
2.181434,-1.8434143
2.2617502,-1.8905029
2.3420665,-1.9362183
2.4223828,-1.9806213
2.5026991,-2.0237122
2.5830154,-2.0654602
2.6633315,-2.105957
2.7436478,-2.145172
2.823964,-2.183136
2.9042804,-2.2199097
2.9845967,-2.2554932
3.064913,-2.289917
3.1452293,-2.3232117
3.2255456,-2.3553772
3.3058617,-2.3864746
3.386178,-2.416504
3.4664943,-2.445465
3.5270596,-2.4700012
3.587625,-2.490509
3.6481903,-2.5104675
3.7087555,-2.5298462
3.7693207,-2.548706
3.829886,-2.5670166
3.8904512,-2.5848083
3.9510167,-2.6020813
4.013222,-2.6190796
4.075428,-2.6357727
4.1376333,-2.6519165
4.199839,-2.667572
4.28278,-2.6852112
4.3657207,-2.7044983
4.448662,-2.7229004
4.5316024,-2.7404785
4.6145434,-2.7571716
4.697484,-2.7730713
4.780425,-2.7881775
4.863366,-2.8024597
5.0292478,-2.822754
5.1951294,-2.8468323
5.361011,-2.8680725
5.5268927,-2.8865967
5.6927743,-2.9024963
5.8586564,-2.915924
6.1904197,-2.9325562
6.522183,-2.9459534
6.864678,-2.9516602
7.207173,-2.9501038
7.549668,-2.9421387
7.8921633,-2.9285583
8.577153,-2.9010925
9.262143,-2.849945
9.969063,-2.7885742
10.675982,-2.7207947
11.382903,-2.65094
12.089823,-2.5812988
13.548455,-2.4771729
14.665293,-2.3640747
15.78213,-2.2742615
16.898968,-2.1944885
18.015804,-2.124298
19.40447,-2.0541992
20.793137,-1.9840393
23.570469,-1.8856201
26.347801,-1.769867
29.125132,-1.6655579
31.902464,-1.5711365
34.6798,-1.4855347
37.457127,-1.4076538
40.23446,-1.3364258
43.01179,-1.2706299
45.789124,-1.2092285
48.566456,-1.1510315
51.34379,-1.0949707
