depth,dgrain
0.15798624,0.46708566
0.31390262,0.7288436
0.46759054,0.88773954
0.62056494,0.95247775
0.7693305,1.0752982
0.915755,1.1210244
1.0604603,1.1571949
1.202793,1.1983864
1.3426309,1.2416437
1.4806405,1.265922
1.6168793,1.3118997
1.7519544,1.3430943
1.8847024,1.387487
2.015828,1.4339455
2.3954523,1.4748077
2.521244,1.5572603
2.7690551,1.6048925
2.8921907,1.6625116
3.1333096,1.6972106
3.252449,1.7540389
3.3705943,1.7880902
3.48785,1.8038244
3.604229,1.82258
3.9106956,1.8501486
4.0242944,1.8952402
4.1373353,1.9182601
4.2496605,1.9356176
4.361373,1.9597294
4.472754,1.972524
10.341689,2.407827
10.4341955,2.7602434
10.526648,2.7723763
10.619037,2.78359
10.801263,2.7960117
10.892937,2.8173294
10.984448,2.831037
11.0757885,2.8373551
11.16688,2.8450193
11.365667,2.8558967
11.456435,2.8736308
11.546973,2.8794343
11.637314,2.8883653
11.727467,2.8993647
11.817506,2.9073584
11.907527,2.9128973
11.997121,2.933884
12.086378,2.9400907
12.1752205,2.9406095
12.263428,2.9411578
12.351521,2.9615512
12.439501,2.9692209
12.614401,2.9706473
12.702389,2.9821713
12.790263,2.9953718
12.878023,3.0018375
12.9656725,3.005964
13.051104,3.0682998
13.3969755,3.1549807
13.484417,3.1526356
13.919334,3.1805382
14.005977,3.23099
14.519671,3.2419598
15.139579,3.2671187
15.297672,3.2927537
16.06344,3.317833
16.293745,3.348837
17.380377,3.3860304
18.394783,3.3725226
19.604576,3.363816
20.05468,3.363816
20.517939,3.363816
21.005116,3.363816
21.505035,3.363816
22.054235,3.363816
22.611115,3.363816
23.215952,3.363816
23.84275,3.363816
24.441174,3.363816
25.120272,3.363816
25.843147,3.363816
26.591183,3.363816
27.378525,3.363816
28.180729,3.363816
28.974861,3.363816
29.857193,3.363816
31.72836,3.363816
32.69134,3.363816
33.697266,3.363816
34.732414,3.363816
35.730534,3.363816
39.322273,3.363816
42.912945,3.363816
47.07271,3.363816
51.23203,3.363816
55.274307,3.363816
59.3165,3.363816
62.937595,3.363816
66.55877,3.363816
74.57037,3.363816
78.90908,3.363816
