depth,rhofirn
0.062992275,859.23505
0.13060705,861.6968
0.21006644,900.0
0.28952584,900.0
0.3547942,900.0
0.411904,900.0
0.46901384,900.0
0.52612364,900.0
0.5832335,900.0
0.6403433,900.0
0.6974531,900.0
0.7545629,900.0
0.81167275,900.0
0.8769411,900.0
0.9422095,900.0
1.0074779,900.0
1.0727462,900.0
1.1408725,900.0
1.2089988,900.0
1.2771252,900.0
1.3452516,900.0
1.4133779,900.0
1.4815042,900.0
1.5496305,900.0
1.6177568,900.0
1.6858832,900.0
1.7540095,900.0
1.8221359,900.0
1.8902622,900.0
1.9583886,900.0
2.0265148,900.0
2.0946412,900.0
2.1627676,900.0
2.233834,900.0
2.3049006,900.0
2.3759673,900.0
2.4470336,900.0
2.5181003,900.0
2.5891669,900.0
2.6602333,900.0
2.7312999,900.0
2.8023665,900.0
2.8734329,900.0
2.9444995,900.0
3.015566,900.0
3.0866325,900.0
3.157699,900.0
3.2287657,900.0
3.2998323,900.0
3.3576908,900.0
3.4155493,900.0
3.4734077,900.0
3.5312662,900.0
3.5891247,900.0
3.6469831,900.0
3.7048416,900.0
3.7627,900.0
3.8784173,900.0
3.9941342,900.0
4.109851,900.0
4.2255683,900.0
4.341285,900.0
4.457002,900.0
4.688436,900.0
4.91987,900.0
5.151304,900.0
5.4361773,900.0
5.7210503,900.0
6.0059233,900.0
6.2907968,900.0
6.860543,900.0
7.4302893,900.0
8.000035,900.0
8.569782,900.0
9.139528,900.0
9.709274,900.0
10.436291,900.0
11.163308,900.0
11.890325,900.0
12.617341,900.0
14.043129,900.0
15.468917,900.0
16.894705,900.0
18.320492,900.0
20.899078,900.0
23.274197,900.0
25.649315,900.0
28.598375,900.0
30.740166,900.0
32.881954,900.0
35.134792,900.0
37.464153,900.0
39.8719,900.0
42.3599,900.0
44.93002,900.0
47.58413,900.0
50.32409,900.0
53.151768,900.0
56.06903,900.0
59.07775,900.0
