depth,density_bulk
0.3263117,375.7697
0.47537413,335.48935
0.62222004,340.7506
0.7673337,345.0004
0.91130644,348.5373
1.0540183,351.7601
1.1962842,354.88275
1.3362027,357.8485
1.5788642,368.5189
2.0704193,454.1084
2.210256,435.1947
2.3419285,413.19287
2.4680994,397.98926
2.5943007,401.21906
2.7181087,404.1946
2.8413618,406.97626
2.9635818,409.6399
3.0850232,412.21124
3.205707,414.74313
3.3265274,417.36658
3.5360692,540.1804
3.6726747,504.51425
3.813846,523.2538
3.9470763,506.44415
4.0697074,483.92383
4.1943116,489.44833
4.500263,526.46924
4.6894593,477.9607
4.798907,457.09457
4.907866,458.9985
5.0164,460.8019
5.1245074,462.54297
5.2324114,464.24445
5.3397384,465.91284
5.4473352,467.55573
5.5539503,469.18396
5.816489,495.1023
5.936273,526.70087
6.0522027,518.4908
6.1657195,515.3544
6.2793975,519.47595
6.3942466,523.29645
6.500493,495.7003
6.6033564,486.48056
6.805707,500.30286
7.0105596,532.5008
8.216569,500.19876
8.459047,635.835
8.569905,556.76184
8.764982,512.83295
9.157296,561.4398
9.254653,518.9177
9.351094,519.908
9.44724,520.8724
9.543616,521.81274
9.640337,522.7357
9.73587,523.6406
10.085326,548.7657
10.181911,528.12146
10.276797,529.0138
10.371159,529.8741
10.465929,530.71967
10.560263,531.5585
10.654298,532.39044
10.743279,614.3976
10.846353,567.7666
10.9397745,535.16376
11.033575,535.98834
11.127059,536.7968
11.221268,537.59375
11.314202,538.3774
11.408147,539.1513
11.501216,539.91876
18.11566,596.6243
23.755346,606.62085
24.973421,639.5605
25.938932,678.1615
26.71807,630.46313
27.45468,656.2878
28.805943,639.0025
29.589476,683.99304
32.981346,651.97656
33.900288,652.8194
38.306667,661.2843
55.219234,704.6986
62.63999,722.4933
69.94827,745.57367
73.313156,806.27
78.7428,819.8786
82.692696,820.81177
86.689545,870.00507
93.38234,849.6069
98.197075,856.5329
103.29614,864.1136
106.01976,849.2786
108.73451,879.8948
111.651024,845.5178
114.47871,900.0
117.44633,884.72906
120.5161,882.10004
