depth,snowc
0.20937645,0.0499953
0.38174987,0.050089207
0.54909265,0.05087985
0.6911006,0.030114103
0.84104306,0.024027541
0.9805703,0.024027541
1.1880239,0.050103962
1.3457563,0.02266603
1.4949763,0.02266603
1.7142893,0.035209164
2.0539412,0.053775884
2.236465,0.050032713
2.442055,0.05000311
2.6814723,0.05049682
2.8603485,0.020365914
3.1012723,0.050147176
3.4442828,0.055704344
3.657824,0.05019243
3.8152113,0.050882302
3.9691114,0.0279373
4.107954,0.023517868
4.258454,0.024487367
4.4861054,0.05010232
4.771893,0.029875768
5.016498,0.037897002
5.1661463,0.0243608
5.3862486,0.050007477
5.5569787,0.050004043
5.7521696,0.050522204
5.907199,0.020602513
6.1815853,0.050118674
6.589849,0.056188844
6.8625946,0.05018263
7.0255694,0.05022849
7.1505456,0.023314657
7.275109,0.02062595
7.6410666,0.06847327
8.122727,0.061782204
8.386504,0.046051763
8.983536,0.1504189
9.366804,0.05743649
9.577731,0.05
9.94485,0.1
10.163314,0.1
10.319041,0.1
10.476691,0.1
10.560245,0.05
10.650813,0.05
11.067245,0.25
11.1381445,0.05
11.52752,0.3
11.668919,0.1021255
11.846212,0.123088
12.053269,0.151368
12.415239,0.2889705
12.571241,0.1150023
12.904082,0.2614752
13.101121,0.1476825
13.322415,0.1598135
13.539917,0.1725913
13.782571,0.1860327
14.027111,0.2001545
14.285389,0.2149735
14.5708275,0.2305065
14.891002,0.2467703
15.248444,0.2637817
15.615436,0.2815575
15.989405,0.3001145
16.396307,0.3194695
17.240583,0.70028
17.711681,0.3824905
18.226475,0.4052055
18.720455,0.4288025
19.755854,0.932008
20.908335,1.0374
22.18641,1.1504529
23.598888,1.2714351
25.154879,1.400616
29.657463,4.052976
32.451138,2.514712
35.244816,2.514712
38.03849,2.514712
40.843906,2.52528
43.858356,2.71344
47.09677,2.91504
50.574078,3.13008
53.456417,2.59452
56.338753,2.59452
59.49148,2.83791
62.644207,2.83791
64.92714,2.05497
67.293015,2.129625
69.65888,2.129625
72.10769,2.20428
74.69927,2.3328
77.290855,2.3328
80.030815,2.46636
82.8585,2.54532
85.775764,2.62596
88.78448,2.70828
