depth,T_ice
0.120335944,0.0
0.26063707,0.0
0.39839587,0.0
0.4902092,0.0
0.58198637,0.0
0.7540891,0.0
0.87477136,0.0
1.0125945,0.0
1.1786238,0.0
1.3467944,0.0
1.4322565,0.0
1.525516,0.0
1.7927465,0.0
2.1085699,0.0
2.424388,0.0
2.740959,0.0
3.0575225,0.0
3.3838787,0.0
3.7102342,0.0
4.3635483,0.0
5.0178547,0.0
5.679387,0.0
6.545881,0.0
7.1585207,0.0
7.8484354,0.0
7.903982,0.046325684
7.959529,-0.11694336
8.070622,-0.23638916
8.153942,-0.37316895
8.237262,-0.487854
8.292809,-0.58084106
8.348355,-0.653656
8.403902,-0.7247925
8.459449,-0.79415894
8.514996,-0.86172485
8.626088,-0.96032715
8.681635,-1.0534363
8.848275,-1.1740417
8.937359,-1.3013916
9.026442,-1.3863525
9.178351,-1.4966736
9.363881,-1.6416016
9.587659,-1.8058472
9.715419,-1.9368286
9.854611,-2.032135
10.005899,-2.1309814
10.169965,-2.2324524
10.347507,-2.3352966
10.546711,-2.4400635
10.745914,-2.5403442
10.968272,-2.635315
11.207093,-2.7259521
11.463171,-2.8086243
11.737316,-2.8818054
12.03036,-2.944458
12.343151,-2.9961853
12.6765585,-3.0374146
13.031467,-3.069275
13.408784,-3.0936584
13.809431,-3.1129456
14.234353,-3.1298523
14.684508,-3.1470947
15.160879,-3.1672058
15.664463,-3.1922607
16.196278,-3.2239075
16.757359,-3.263153
17.348759,-3.3104858
17.971554,-3.3659363
18.626835,-3.4291992
19.315712,-3.4996948
20.039314,-3.5766602
20.79879,-3.6592102
21.595304,-3.746399
22.430044,-3.8373108
23.304213,-3.9310303
25.272831,-4.0832825
27.241451,-4.279419
29.30716,-4.465088
31.394419,-4.6410522
34.478916,-4.8429565
37.284332,-5.046936
40.298782,-5.2276306
43.537197,-5.4006653
46.208633,-5.5464478
48.88007,-5.6676025
50.812828,-5.76474
52.745583,-5.842743
54.816452,-5.9205933
56.887318,-5.998535
59.02911,-6.0758057
61.281948,-6.1548157
63.611305,-6.2359924
66.01905,-6.3191223
68.50706,-6.404602
71.07717,-6.4927673
73.731285,-6.5839233
76.471245,-6.678314
79.29892,-6.776123
82.21619,-6.877411
85.22491,-6.9822083
