depth,density_bulk
0.10732477,876.42896
0.21753018,900.0
0.32773557,900.0
0.43794098,900.0
0.5481464,900.0
0.64457613,900.0
0.74100584,900.0
0.8374356,900.0
0.9338653,900.0
1.030295,900.0
1.1070652,900.0
1.1838353,900.0
1.2606055,900.0
1.3373755,900.0
1.4141456,900.0
1.4909158,900.0
1.5676858,900.0
1.6466799,900.0
1.7256739,900.0
1.8068918,900.0
1.8881098,900.0
1.9693277,900.0
2.0505457,900.0
2.1317637,900.0
2.2129815,900.0
2.2941995,900.0
2.3754175,900.0
2.4566352,900.0
2.5378532,900.0
2.6190712,900.0
2.7002892,900.0
2.781507,900.0
2.862725,900.0
2.9337907,900.0
3.0048563,900.0
3.075922,900.0
3.1469877,900.0
3.2180536,900.0
3.2891192,900.0
3.360185,900.0
3.4312506,900.0
3.5124686,900.0
3.573382,900.0
3.6342955,900.0
3.6952088,900.0
3.7561224,900.0
3.83734,900.0
3.9185581,900.0
3.9997761,900.0
4.080994,900.0
4.162212,900.0
4.2434297,900.0
4.324648,900.0
4.4058657,900.0
4.487084,900.0
4.5683017,900.0
4.6495194,900.0
4.7307377,900.0
4.8119555,900.0
4.893173,900.0
4.9743915,900.0
5.055609,900.0
5.218045,900.0
5.381527,900.0
5.5450087,900.0
5.708491,900.0
5.8719726,900.0
6.1989365,900.0
6.5259,900.0
6.852864,900.0
7.1798277,900.0
7.506791,900.0
7.833755,900.0
8.512488,900.0
9.191221,900.0
9.869955,900.0
10.548688,900.0
11.227421,900.0
11.906155,900.0
13.263621,900.0
14.621087,900.0
15.978554,900.0
17.33602,900.0
18.693487,900.0
20.102945,900.0
22.217133,900.0
24.33132,900.0
26.707256,900.0
29.083195,900.0
31.459131,900.0
33.835068,900.0
36.549072,900.0
39.263077,900.0
41.52317,900.0
44.306126,900.0
47.089077,900.0
49.872032,900.0
52.7893,900.0
54.293655,900.0
55.798016,900.0
