depth,rhofirn
0.19435503,328.41946
0.34912607,354.9609
0.5000874,364.25122
0.6445019,373.25845
0.7896529,370.803
0.9255853,369.87674
1.0594127,373.569
1.2006333,378.17966
1.4228234,388.4533
1.5771723,407.14563
1.7166398,418.36435
1.8445,428.32904
1.9704338,436.61108
2.093543,442.8451
2.2119124,448.94296
2.3312192,455.44287
2.6570795,465.6323
2.9167557,476.16245
3.041038,482.28632
3.1663303,484.53122
3.4520833,490.48578
3.5949585,496.8305
3.7244844,499.776
4.022449,503.56683
4.3875103,508.92673
4.4946957,513.8002
4.597144,516.20294
4.8635087,519.0802
5.9410043,524.0198
6.0622687,527.2123
6.1711493,528.3016
6.2718887,529.1365
6.3668165,529.9391
6.4631963,530.7227
6.557529,531.50525
6.652261,532.2826
6.746101,533.0624
6.8405247,533.84644
7.0295944,535.0924
7.123042,536.3436
7.236147,537.597
7.552842,541.6871
7.6942143,545.61633
7.816086,547.7848
7.935443,549.6821
8.363326,553.0314
8.768614,559.0136
9.751669,563.7796
9.947675,567.3481
10.071741,568.76404
10.2001915,570.1657
10.713008,572.92535
10.974395,575.5166
11.112641,577.08545
11.313484,578.60126
11.679782,580.72687
11.937349,582.9423
12.054469,584.636
12.159728,585.63025
12.255517,586.5302
12.447032,587.77655
12.538865,588.98486
12.900016,590.9913
13.590523,595.38776
14.093813,600.5234
15.913172,608.3365
16.830944,615.7009
18.779919,624.40686
22.163206,637.2548
25.022375,651.6154
25.885012,658.5355
26.99483,662.31744
28.680119,667.41266
29.50775,671.76306
30.323229,674.34076
30.544882,676.625
35.345608,701.79755
38.948925,704.5499
42.742958,714.932
46.723305,725.814
50.326878,737.77515
53.884254,743.70184
57.817497,744.90765
60.938282,739.21326
64.05842,739.36646
69.39866,748.67804
75.27232,757.8989
79.50575,765.8374
82.89638,782.79254
86.28312,783.6899
89.94212,803.8757
93.597984,804.5691
97.51137,830.81384
101.42297,831.1937
104.18164,838.48663
107.00792,858.84393
109.8339,858.9328
112.79533,859.3535
115.813644,869.86816
118.925896,870.0612
