depth,T_ice
0.08244489,0.0
0.1475386,0.050628662
0.21263233,-0.22351074
0.27772605,-0.38500977
0.36451766,-0.5699463
0.4513093,-0.77597046
0.5381009,-0.9760132
0.62489253,-1.16922
0.71168417,-1.355072
0.7984758,-1.5332947
0.8852674,-1.7037659
0.972059,-1.8666382
1.0588506,-2.0220337
1.1456423,-2.1701965
1.2324339,-2.3113098
1.3192255,-2.4456482
1.4060172,-2.5733643
1.4928088,-2.6947327
1.5796003,-2.8099365
1.666392,-2.919159
1.7531836,-3.022644
1.8399752,-3.1206055
1.9267669,-3.2132263
2.0135586,-3.3007812
2.1003501,-3.383484
2.1871417,-3.4615173
2.2739334,-3.5350952
2.360725,-3.6044617
2.4475167,-3.6697998
2.5343082,-3.7312927
2.6211,-3.7891235
2.7078915,-3.8435364
2.7946832,-3.8946228
2.8814747,-3.9425964
2.9682662,-3.9875793
3.055058,-4.0297546
3.1418495,-4.069275
3.2286413,-4.1062317
3.3154328,-4.1407776
3.4022245,-4.173004
3.489016,-4.2030945
3.5758078,-4.2311096
3.6625993,-4.257141
3.749391,-4.281311
3.8361826,-4.303711
3.922974,-4.324463
4.0097656,-4.3435974
4.0965576,-4.361206
4.183349,-4.377411
4.2701406,-4.3922424
4.356932,-4.4057617
4.443724,-4.418091
4.5305157,-4.4292603
4.617307,-4.439331
4.7040987,-4.448395
4.79089,-4.4564514
4.877682,-4.463562
4.9644737,-4.469818
5.0512652,-4.4752502
5.1380568,-4.479889
5.2248487,-4.483795
5.3116403,-4.4869995
5.4852233,-4.490814
5.658807,-4.4935303
5.83239,-4.4941406
6.0059733,-4.4928894
6.1795564,-4.4900513
6.35314,-4.485779
6.700306,-4.4775085
7.0474725,-4.462555
7.394639,-4.4448547
7.7418056,-4.4253235
8.088972,-4.404663
8.436139,-4.383484
9.130471,-4.3514404
9.824804,-4.309967
10.519137,-4.271515
11.21347,-4.2369995
11.907804,-4.206665
13.29647,-4.1671753
14.685136,-4.128174
16.073801,-4.099579
17.462467,-4.078369
18.851133,-4.0622253
20.2398,-4.049988
21.628466,-4.04187
24.405798,-4.030426
27.183128,-4.0198975
29.96046,-4.01297
32.737793,-4.0083923
35.515125,-4.0054016
38.292458,-4.0034485
41.06979,-4.0021667
43.847122,-4.0013733
46.624454,-4.0008545
49.401783,-4.000519
52.179115,-4.000305
54.956448,-4.000183
57.73378,-4.0000916
60.511112,-4.0000305
