depth,T_ice
0.055973537,0.0
0.11223469,3.0517578e-05
0.22141854,-0.08627319
0.3306024,-0.81414795
0.40689573,-1.2741699
0.48318902,-1.614685
0.57855564,-1.957367
0.6739223,-2.2934875
0.76928896,-2.6004028
0.83127725,-2.8396606
0.89326555,-3.02359
0.9934005,-3.2597046
1.0935355,-3.5445862
1.1698288,-3.7895813
1.2461221,-3.9970398
1.3224155,-4.199646
1.3987087,-4.3969727
1.475002,-4.5887756
1.5512954,-4.774872
1.6275886,-4.9552307
1.7134186,-5.140747
1.7992486,-5.330017
1.8946153,-5.5224304
1.9899819,-5.7165527
2.0853486,-5.902649
2.1616418,-6.063141
2.237935,-6.20105
2.3142285,-6.33432
2.3905218,-6.4631653
2.466815,-6.587677
2.5431085,-6.708008
2.6194017,-6.8243103
2.695695,-6.9366455
2.7775671,-7.0491333
2.8594396,-7.1612854
2.9413118,-7.269287
3.023184,-7.373169
3.1050563,-7.473114
3.1869285,-7.5691223
3.268801,-7.6613464
3.3506732,-7.749817
3.4325454,-7.834656
3.5144176,-7.915924
3.5758219,-7.9839478
3.637226,-8.040314
3.6986303,-8.094788
3.7600346,-8.1474
3.8214388,-8.198151
3.882843,-8.24707
3.9851832,-8.309967
4.0875235,-8.383728
4.169396,-8.445923
4.2512684,-8.4982605
4.3331404,-8.547791
4.415013,-8.594543
4.496885,-8.638611
4.5787573,-8.680084
4.6606297,-8.719025
4.7425017,-8.755524
4.824374,-8.789612
4.906246,-8.821411
4.9881186,-8.850983
5.069991,-8.878418
5.151863,-8.903748
5.2337356,-8.927063
5.3156075,-8.948456
5.403385,-8.968689
5.491163,-8.987549
5.5789404,-9.004425
5.666718,-9.019409
5.7544956,-9.032562
5.842273,-9.043945
6.0178285,-9.058563
6.1933837,-9.071747
6.3689384,-9.079254
6.5444937,-9.081604
6.720049,-9.079224
6.895604,-9.072601
7.0711594,-9.062134
7.4222693,-9.041321
7.77338,-9.002106
8.12449,-8.95401
8.466762,-8.900024
8.809033,-8.842194
9.493576,-8.7508545
10.006983,-8.639648
10.5203905,-8.5442505
11.547205,-8.403564
12.574019,-8.228546
13.600833,-8.067902
14.834969,-7.9052734
16.069103,-7.742035
17.430851,-7.5805054
18.792597,-7.419586
20.154345,-7.267212
21.51609,-7.1204834
23.89062,-6.9150696
26.26515,-6.6468506
27.894712,-6.4205627
29.524277,-6.232605
