depth,density_bulk
0.12582971,529.1475
0.28274766,403.2224
0.4285788,396.69287
0.5724977,416.24808
0.70632327,399.34674
0.83698785,398.16913
0.97119,419.74777
1.111527,464.34006
1.4350954,518.5647
1.5719609,474.40128
1.7054002,477.8151
1.8285602,466.03134
1.9500684,471.94763
2.0708706,483.44305
2.1944592,502.48474
2.3092978,486.85583
2.4949448,529.97797
2.7197783,630.8654
2.8543139,585.2519
2.9834414,578.83923
3.24269,715.63745
3.3878028,628.96375
3.5124187,585.8473
3.776344,610.3353
4.0540967,627.9031
4.307511,606.7562
4.4177856,568.6169
4.6266737,678.8589
4.7553177,624.87506
5.2329903,607.11066
5.656783,651.03876
6.238524,606.63556
6.3316264,537.04785
6.42504,537.77325
6.5180683,538.5094
6.6116357,539.25726
6.8090205,565.1712
6.901308,541.77936
7.1899843,714.94403
7.3430333,690.9738
7.5833607,637.877
8.010422,703.1475
8.161911,701.3515
8.2825775,651.7149
8.722175,698.40405
9.608621,639.7377
9.755705,758.5891
9.993648,664.6685
10.091302,613.3397
10.195807,634.65326
10.2967415,626.0334
10.6994295,659.71814
10.909278,640.6961
11.009385,630.9525
11.104027,616.62415
11.392635,627.56635
11.636312,688.7048
11.737655,641.5028
11.837811,636.83203
12.023043,619.3886
12.116565,624.42194
12.21414,636.5604
15.787377,697.4501
16.363836,628.69543
18.045408,741.82385
19.88518,707.4582
20.524853,683.6813
24.189182,728.7442
25.222538,693.0378
26.348757,771.0669
28.470425,736.9358
29.282171,699.4949
29.722595,681.05347
29.866997,692.40094
37.106613,711.1403
40.613113,726.7207
43.94397,733.7514
47.3055,740.79755
50.736214,745.8887
54.670483,753.9402
58.103535,746.09924
61.2671,742.89014
64.6341,749.8889
68.24118,752.1322
72.077736,759.6855
75.19736,765.98846
78.31403,766.7132
81.15767,783.46747
84.00107,783.53125
87.46128,793.9912
92.32842,819.35565
94.92526,820.87994
97.522026,820.9071
100.235344,838.8812
102.9486,838.9017
105.77295,859.431
108.59688,859.55743
111.556175,859.97205
114.5726,870.41205
117.68287,870.6166
