depth,T_ice
0.2270357,-11.499023
0.34681797,-5.8226013
0.4665953,-4.723297
0.68755114,-3.764923
0.97980183,-3.1437378
1.293795,-3.2503052
1.6076916,-3.8423462
2.022636,-4.842804
2.3499506,-6.103058
2.5675862,-7.157654
2.7166672,-8.017639
2.923714,-8.89093
3.1439636,-9.895172
3.3166292,-10.784271
3.521852,-11.548187
3.714402,-12.29834
3.8413112,-12.893707
3.951201,-13.337952
4.146997,-13.920502
4.591757,-15.1215515
4.7460704,-16.079529
4.877918,-16.477356
5.162838,-17.033508
5.273261,-17.505173
5.428763,-17.821487
5.5038385,-18.075668
5.6561856,-18.3199
5.801106,-18.615265
5.8696713,-18.811844
5.9346786,-18.932205
6.0597034,-19.100494
6.122215,-19.254593
6.249081,-19.406555
6.439377,-19.641678
6.502807,-19.805298
6.6277432,-19.915833
6.6990037,-20.01735
6.778322,-20.090683
6.866284,-20.166687
6.9651556,-20.246475
7.0740724,-20.328705
7.1936913,-20.410141
7.3246922,-20.48935
7.474258,-20.570374
7.632945,-20.647049
7.805418,-20.713867
7.989898,-20.770966
8.189528,-20.81778
8.390839,-20.850708
8.612502,-20.872498
8.850129,-20.88504
9.106118,-20.887772
9.372765,-20.881073
9.658222,-20.866287
9.951266,-20.84497
10.264057,-20.818665
10.597465,-20.786942
10.9523735,-20.750626
11.32969,-20.710663
11.730337,-20.66803
12.155259,-20.623703
12.605414,-20.578629
13.081785,-20.533707
13.585369,-20.489716
14.117184,-20.447327
14.678265,-20.407028
15.269666,-20.36914
15.892461,-20.333755
16.54774,-20.300766
17.236618,-20.269897
17.96022,-20.240662
18.719696,-20.212448
19.51621,-20.18457
20.35095,-20.156387
21.225119,-20.127365
22.139938,-20.097244
23.09665,-20.066162
25.280653,-20.015503
27.464657,-19.95279
29.788507,-19.878769
32.399822,-19.795181
35.20524,-19.70639
38.21969,-19.612625
41.458103,-19.511902
44.93541,-19.403458
48.666546,-19.28749
50.699444,-19.196182
52.73234,-19.132584
54.77183,-19.06987
56.950016,-19.006042
59.202854,-18.940369
61.53221,-18.873978
63.93996,-18.806961
66.42796,-18.73938
68.99808,-18.67125
71.65219,-18.602509
74.39215,-18.53305
77.219826,-18.462708
80.13709,-18.39122
83.14581,-18.318268
