depth,T_ice
0.21983877,-5.942383
0.4333427,-0.00015258789
0.5723492,0.0
0.9966721,0.0
1.1977168,-1.9451599
1.3597585,-2.8851929
1.4957507,-3.6918335
1.6264255,-4.4031067
1.7518016,-5.039337
1.8736107,-5.610077
1.9967552,-6.1352234
2.1144013,-6.6168213
2.2312016,-7.057129
2.3596275,-7.468506
2.756916,-8.098053
2.9415743,-8.567291
3.093038,-8.812317
3.3893867,-9.113129
3.5292604,-9.328308
3.6484826,-9.442017
3.8402271,-9.53125
4.0012994,-9.598053
4.137905,-9.648163
4.2868547,-9.68338
4.56132,-9.710968
4.697296,-9.709625
4.8391743,-9.700073
4.9862714,-9.68219
5.3723574,-9.639435
5.5355043,-9.567261
5.678204,-9.518799
5.8107986,-9.468994
6.108873,-9.395416
6.239635,-9.313446
6.377029,-9.253235
6.816158,-9.125336
6.9493165,-8.989899
7.1117663,-8.925079
7.2773886,-8.855835
7.5640945,-8.749908
7.7223163,-8.653717
7.8968425,-8.589111
8.188956,-8.484131
8.61748,-8.329498
8.841556,-8.2034
8.991212,-8.132324
9.1284485,-8.072998
9.249738,-8.017883
9.476721,-7.9431458
9.585227,-7.872925
9.69599,-7.8277283
9.928636,-7.760254
10.316107,-7.661499
10.487909,-7.586609
10.641695,-7.541809
10.904977,-7.4829407
11.05597,-7.428406
11.194094,-7.3928833
11.500192,-7.3477783
11.64097,-7.3068237
11.766519,-7.2789307
11.889185,-7.2564697
12.030053,-7.2341614
12.271791,-7.1986694
12.5306835,-7.155548
12.800847,-7.117035
12.955046,-7.090393
13.122023,-7.0704346
13.272367,-7.0526123
13.390973,-7.0393066
15.70282,-6.9214478
18.01447,-6.853668
20.993221,-6.862091
21.200167,-6.888916
21.487762,-6.8922424
23.878721,-6.9108887
26.269682,-6.9499207
30.165815,-7.000885
34.06195,-7.051758
37.958084,-7.086426
41.85422,-7.110718
45.664135,-7.1347656
49.47405,-7.169647
51.761623,-7.2171326
54.049202,-7.235718
57.287617,-7.30484
60.764923,-7.3953247
64.496056,-7.512207
68.49595,-7.6630554
72.779526,-7.8552246
75.070625,-8.0260315
77.361725,-8.139374
79.76947,-8.275604
82.25748,-8.430511
84.82759,-8.595215
87.481705,-8.769745
90.221664,-8.955261
93.04934,-9.151825
95.966606,-9.358917
98.97533,-9.575592
