depth,T_ice
0.15868114,-23.012695
0.3175387,-17.392792
0.47276375,-16.433777
0.6259983,-16.78247
0.7764306,-17.376617
0.92428863,-17.921112
1.0695025,-18.385056
1.2124903,-18.804214
1.3531612,-19.208023
1.493655,-19.610367
1.6299978,-20.009476
1.7647332,-20.39943
1.8982208,-20.779953
2.029579,-21.146164
2.159528,-21.495605
2.304211,-21.848755
2.4306004,-22.182602
2.5566673,-22.479782
2.6804335,-22.760284
2.8030546,-23.0233
2.9248374,-23.270187
3.0451655,-23.500458
3.1645787,-23.714188
3.2828069,-23.911667
3.4000986,-24.09311
3.5163658,-24.259018
3.6317885,-24.409866
3.7466238,-24.546478
3.8603406,-24.66925
3.9734805,-24.778809
4.086307,-24.876068
4.197872,-24.961288
4.3086524,-25.035004
4.418769,-25.098083
4.5283213,-25.151184
4.6372004,-25.194855
4.745743,-25.229721
4.853486,-25.256271
4.9606957,-25.274994
5.067775,-25.286423
5.174377,-25.290985
5.2800155,-25.289062
5.38517,-25.281097
5.489763,-25.267471
5.594036,-25.248474
5.697815,-25.224396
5.801022,-25.195496
5.903857,-25.162048
6.0071235,-25.1241
6.1090226,-25.082031
10.336325,-24.219788
10.425737,-23.055664
10.514991,-23.012527
10.604252,-22.96959
10.693473,-22.926834
10.7823105,-22.884354
10.870933,-22.842224
10.959271,-22.800415
11.047393,-22.758942
11.135391,-22.717758
11.223143,-22.67691
11.31073,-22.636383
11.398299,-22.596146
11.485613,-22.556213
11.572685,-22.516632
11.65974,-22.477371
11.746898,-22.43834
11.83346,-22.399673
11.919941,-22.36139
12.006213,-22.32344
12.092281,-22.285812
12.981028,-22.18251
14.802638,-21.937302
15.8397665,-21.70456
16.975824,-21.53711
18.442104,-21.347382
19.31718,-21.1875
20.297136,-21.065521
21.390032,-20.934845
22.604227,-20.79628
23.948385,-20.651123
25.431461,-20.501434
27.062717,-20.350128
27.936886,-20.241058
33.654278,-19.972687
36.500275,-19.79718
41.917004,-19.718811
44.931454,-19.82788
48.16987,-19.989777
51.647175,-20.258469
55.37831,-20.656143
59.3782,-21.206223
63.66178,-21.932037
68.24398,-22.85495
73.139725,-23.99179
78.36395,-25.351395
81.10391,-26.517014
83.931595,-27.35823
86.84886,-28.247574
89.857574,-29.180023
