depth,T_ice
0.16338207,-16.176758
0.32055154,-15.195343
0.47818395,-14.77536
0.6301845,-14.34494
0.78000915,-14.213715
0.9284018,-14.36792
1.0747935,-14.717651
1.2192332,-15.189026
1.361286,-15.732056
1.5014068,-16.313995
1.6394742,-16.911957
1.7753628,-17.508347
2.009645,-18.276428
2.1398106,-19.020264
2.2683954,-19.545822
2.395796,-20.051224
2.521825,-20.535965
2.646546,-20.99849
2.7701302,-21.43837
2.892852,-21.856323
3.032588,-22.279266
3.152748,-22.675781
3.2720695,-23.023865
3.5004897,-23.493652
3.6170964,-23.915085
3.7330244,-24.183563
3.9242592,-24.513672
4.0379276,-24.809875
4.2168202,-25.074692
4.5572705,-25.49356
4.761692,-25.84813
4.870901,-26.023804
4.979489,-26.13617
5.087504,-26.238937
5.200284,-26.33319
5.307849,-26.418701
5.4165955,-26.496552
5.5226655,-26.566711
5.6282773,-26.629349
5.733704,-26.685715
5.8386645,-26.736221
5.94321,-26.78122
6.0473943,-26.82109
6.1511126,-26.856186
6.2544756,-26.886871
6.3574085,-26.913467
6.540692,-26.943771
7.2482777,-27.013474
7.3633904,-27.013062
7.462837,-27.010925
7.562066,-27.007446
7.7542768,-27.000427
9.127548,-26.945587
9.227961,-26.84967
9.323462,-26.837357
9.419088,-26.825073
9.513768,-26.81282
9.608173,-26.80066
9.702997,-26.788498
9.797175,-26.776382
9.891396,-26.764374
9.985189,-26.752472
10.078713,-26.740692
10.172135,-26.729034
10.265292,-26.717499
10.432615,-26.702179
13.670216,-26.50888
14.108681,-26.409714
14.805141,-26.383133
15.691011,-26.350739
16.035519,-26.328339
17.194628,-26.302338
17.796616,-26.273392
18.48883,-26.252563
19.278582,-26.228882
20.172806,-26.202042
21.718552,-26.163712
22.910892,-26.120834
23.558636,-26.092377
24.236282,-26.072357
25.691912,-26.041336
30.001215,-25.962921
30.975801,-25.902618
32.002422,-25.881516
33.073517,-25.860458
34.117596,-25.841751
35.278225,-25.823578
46.179703,-25.733078
49.401943,-25.717957
54.50027,-25.725845
58.147305,-25.760468
63.92204,-25.815277
68.05216,-25.901672
72.47901,-25.992569
79.488464,-26.132767
87.04859,-26.342789
92.491135,-26.555008
98.29116,-26.750977
101.33008,-26.912369
104.46419,-27.026627
