depth,density_bulk
0.20922104,497.5364
0.36297804,414.61786
0.50681275,405.2668
0.6463444,414.0145
0.7779303,403.93164
0.90672535,403.89926
1.2680383,513.76855
1.4239063,525.7886
1.5571836,476.515
1.6804712,465.07657
1.8013649,469.9791
1.9214058,477.44873
2.0430515,497.0928
2.160014,490.4163
2.3402176,520.06696
2.5320976,612.9501
2.6679735,588.6567
2.8863943,685.0466
3.0267947,621.0568
3.1589754,609.6227
3.2996695,634.1585
3.4209151,592.22046
3.7792692,599.6528
3.9389818,618.995
4.083144,733.3866
4.266699,707.73517
4.413825,668.5998
4.5505285,653.2753
5.368128,670.7019
5.4911222,639.9355
5.595982,598.77765
5.8712068,606.20465
6.1695743,582.9591
6.3777122,607.13605
6.477364,587.8217
6.722437,755.0181
6.896496,724.68854
7.0153418,642.03424
7.4771814,720.6734
7.8447895,685.8956
8.0992985,715.5785
8.238689,700.30066
8.998006,685.24335
9.157167,763.67694
9.381942,663.13983
9.582051,635.4573
9.684332,642.67804
9.789641,651.511
9.901577,666.98236
10.064824,738.5224
10.179144,674.6506
10.608039,662.2293
11.029592,706.019
11.130518,651.76215
11.221692,628.963
11.312224,627.3622
11.403943,629.24945
11.497924,640.12274
11.58839,631.2188
11.732852,650.4966
11.886144,714.32104
11.999736,690.11255
12.199247,761.7641
12.322822,709.3627
12.442553,704.4975
12.564224,709.6211
12.672545,683.3198
12.779516,685.87604
13.121983,681.995
13.5581,761.1361
14.311087,732.7299
14.893102,694.8572
15.429424,665.6512
16.366093,769.89624
19.291025,733.416
20.341105,712.52484
20.76193,762.8314
21.634092,732.77454
22.778763,774.2437
23.924683,723.99554
24.679241,790.1467
25.718676,771.6438
26.416967,802.1
30.723879,900.0
35.03079,900.0
37.583645,900.0
40.183086,900.0
42.66765,900.0
45.152206,900.0
47.797016,900.0
50.44183,900.0
55.07742,900.0
57.69733,900.0
60.506214,900.0
63.514286,900.0
66.731995,900.0
70.16966,900.0
73.83763,900.0
77.74634,900.0
81.906,900.0
